,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season
11556,Bruce Brown,BKN,24.0,193.04,91.625584,Miami,USA,2018,2,42,65,8.8,5.4,1.6,3.5,0.081,0.154,0.157,0.604,0.099,2020-21
11557,Brook Lopez,MIL,33.0,213.36,127.912944,Stanford,USA,2008,1,10,70,12.3,5.0,0.7,6.8,0.054000000000000006,0.115,0.166,0.611,0.033,2020-21
11558,Brodric Thomas,CLE,24.0,195.58,83.91452,Truman State,USA,Undrafted,Undrafted,Undrafted,32,3.9,1.7,0.9,-4.5,0.019,0.107,0.158,0.48700000000000004,0.115,2020-21
11559,Brian Bowen II,IND,22.0,198.12,86.18248,None,USA,Undrafted,Undrafted,Undrafted,6,0.5,0.5,0.0,9.4,0.0,0.158,0.098,0.33799999999999997,0.0,2020-21
11560,Brandon Ingram,NOP,23.0,203.2,86.18248,Duke,USA,2016,1,2,61,23.8,4.9,4.9,1.0,0.016,0.126,0.27899999999999997,0.584,0.218,2020-21
11561,Brandon Goodwin,ATL,25.0,182.88,81.64656,Florida Gulf Coast,USA,Undrafted,Undrafted,Undrafted,47,4.9,1.5,2.0,-4.4,0.012,0.09699999999999999,0.19,0.47100000000000003,0.24600000000000002,2020-21
11562,Brandon Clarke,MEM,24.0,203.2,97.52228000000001,Gonzaga,Canada,2019,1,21,59,10.3,5.6,1.6,0.2,0.064,0.16,0.16699999999999998,0.56,0.094,2020-21
11563,Bradley Beal,WAS,28.0,190.5,93.89354399999999,Florida,USA,2012,1,3,60,31.3,4.7,4.4,-0.4,0.033,0.094,0.331,0.593,0.20199999999999999,2020-21
11564,Brad Wanamaker,CHA,31.0,190.5,95.25432,Pittsburgh,USA,Undrafted,Undrafted,Undrafted,61,5.5,1.7,2.9,-5.7,0.016,0.08,0.166,0.489,0.251,2020-21
11565,Bol Bol,DEN,21.0,218.44,99.79024,Oregon,Sudan,2019,2,44,32,2.2,0.8,0.2,-24.9,0.0,0.154,0.191,0.534,0.067,2020-21
11566,Bojan Bogdanovic,UTA,32.0,200.66,102.511792,None,Croatia,2011,2,31,72,17.0,3.9,1.9,9.5,0.018000000000000002,0.099,0.225,0.588,0.091,2020-21
11567,De'Andre Hunter,ATL,23.0,203.2,102.0582,Virginia,USA,2019,1,4,23,15.0,4.8,1.9,5.5,0.024,0.125,0.19399999999999998,0.603,0.098,2020-21
11568,Bogdan Bogdanovic,ATL,28.0,198.12,99.79024,None,Serbia,2014,1,27,44,16.4,3.6,3.3,3.9,0.016,0.10400000000000001,0.21,0.616,0.16899999999999998,2020-21
11569,Boban Marjanovic,DAL,32.0,223.52,131.54168,None,Serbia,Undrafted,Undrafted,Undrafted,33,4.7,3.9,0.3,5.9,0.159,0.29100000000000004,0.231,0.562,0.06,2020-21
11570,Blake Griffin,BKN,32.0,205.74,113.398,Oklahoma,USA,2009,1,1,46,11.0,4.9,3.0,2.1,0.028999999999999998,0.159,0.191,0.546,0.171,2020-21
11571,Bismack Biyombo,CHA,28.0,203.2,115.66596000000001,None,DRC,2011,1,7,66,5.0,5.3,1.2,-8.9,0.094,0.15,0.113,0.574,0.087,2020-21
11572,Ben Simmons,PHI,24.0,210.82,108.86208,Louisiana State,Australia,2016,1,1,58,14.3,7.2,6.9,8.0,0.051,0.166,0.2,0.584,0.308,2020-21
11573,Ben McLemore,LAL,28.0,190.5,88.45044,Kansas,USA,2013,1,7,53,7.7,1.9,0.7,-4.2,0.015,0.091,0.192,0.523,0.064,2020-21
11574,Bam Adebayo,MIA,23.0,205.74,115.66596000000001,Kentucky,USA,2017,1,14,64,18.7,9.0,5.4,0.6,0.07,0.204,0.233,0.626,0.267,2020-21
11575,Axel Toupane,MIL,28.0,200.66,95.25432,None,France,Undrafted,Undrafted,Undrafted,8,1.8,0.8,0.5,-2.2,0.0,0.08199999999999999,0.092,0.49700000000000005,0.098,2020-21
11576,Avery Bradley,HOU,30.0,190.5,81.64656,Texas-Austin,USA,2010,1,19,27,6.4,2.1,1.7,-10.2,0.013000000000000001,0.078,0.146,0.48700000000000004,0.10800000000000001,2020-21
11577,Austin Rivers,DEN,28.0,193.04,90.7184,Duke,USA,2012,1,10,36,7.9,2.3,2.3,0.0,0.009000000000000001,0.08800000000000001,0.15,0.551,0.136,2020-21
11578,Ashton Hagans,MIN,21.0,190.5,86.18248,Kentucky,USA,Undrafted,Undrafted,Undrafted,2,0.0,0.0,0.0,-21.8,0.0,0.0,0.083,0.0,0.0,2020-21
11579,Aron Baynes,TOR,34.0,208.28,117.93392,Washington State,Australia,Undrafted,Undrafted,Undrafted,53,6.1,5.2,0.9,-4.4,0.08199999999999999,0.192,0.157,0.503,0.07,2020-21
11580,Armoni Brooks,HOU,23.0,190.5,88.45044,Houston,USA,2019,Undrafted,Undrafted,20,11.2,3.4,1.5,-11.7,0.017,0.11199999999999999,0.175,0.565,0.09,2020-21
11581,Bobby Portis,MIL,26.0,208.28,113.398,Arkansas,USA,2015,1,22,66,11.4,7.1,1.1,5.1,0.085,0.22899999999999998,0.20199999999999999,0.598,0.075,2020-21
11582,De'Anthony Melton,MEM,23.0,187.96,90.7184,Southern California,USA,2018,2,46,52,9.1,3.1,2.5,6.0,0.026000000000000002,0.11800000000000001,0.18899999999999997,0.568,0.172,2020-21
11583,James Johnson,NOP,34.0,200.66,108.86208,Wake Forest,USA,2009,1,16,51,7.2,3.5,1.9,-5.0,0.028999999999999998,0.131,0.166,0.51,0.134,2020-21
11584,DeAndre' Bembry,TOR,26.0,195.58,95.25432,St. Joseph's (PA),USA,2016,1,21,51,5.7,2.9,2.1,0.4,0.033,0.11199999999999999,0.142,0.57,0.157,2020-21
11585,Ignas Brazdeikis,ORL,22.0,198.12,100.243832,Michigan,Canada,2019,2,47,13,7.0,3.5,1.3,-4.3,0.040999999999999995,0.129,0.171,0.51,0.1,2020-21
11586,Henry Ellenson,TOR,24.0,208.28,108.86208,Marquette,USA,2016,1,18,2,7.5,6.0,2.5,10.6,0.061,0.205,0.16699999999999998,0.47600000000000003,0.20800000000000002,2020-21
11587,Hassan Whiteside,SAC,32.0,213.36,120.20188,Marshall,USA,2010,2,33,36,8.1,6.0,0.6,-8.1,0.109,0.26899999999999996,0.22699999999999998,0.5660000000000001,0.057999999999999996,2020-21
11588,Harry Giles III,POR,23.0,210.82,108.86208,Duke,USA,2017,1,20,38,2.8,3.5,0.8,-10.4,0.079,0.254,0.154,0.496,0.125,2020-21
11589,Harrison Barnes,SAC,29.0,203.2,102.0582,North Carolina,USA,2012,1,7,58,16.1,6.6,3.5,-1.8,0.031,0.152,0.16899999999999998,0.626,0.128,2020-21
11590,Hamidou Diallo,DET,22.0,195.58,91.625584,Kentucky,USA,2018,2,45,52,11.6,5.2,1.9,-8.6,0.046,0.161,0.218,0.541,0.133,2020-21
11591,Greg Whittington,DEN,28.0,203.2,95.25432,Georgetown,USA,Undrafted,Undrafted,Undrafted,4,0.0,0.0,0.0,33.3,0.0,0.0,0.10300000000000001,0.0,0.0,2020-21
11592,Grayson Allen,MEM,25.0,193.04,89.811216,Duke,USA,2018,1,21,50,10.6,3.2,2.2,0.5,0.013999999999999999,0.106,0.16399999999999998,0.586,0.11599999999999999,2020-21
11593,Grant Williams,BOS,22.0,198.12,107.047712,Tennessee,USA,2019,1,22,63,4.7,2.8,1.0,-1.9,0.04,0.113,0.12,0.546,0.079,2020-21
11594,Grant Riller,CHA,24.0,187.96,86.18248,College of Charleston,USA,2020,2,56,7,2.6,0.1,0.4,-5.4,0.0,0.04,0.22,0.75,0.3,2020-21
11595,Gorgui Dieng,SAS,31.0,208.28,114.30518400000001,Louisville,Senegal,2013,1,21,38,6.8,3.7,1.3,-6.7,0.068,0.18100000000000002,0.16899999999999998,0.67,0.13,2020-21
11596,Gordon Hayward,CHA,31.0,200.66,102.0582,Butler,USA,2010,1,9,44,19.6,5.9,4.1,0.7,0.024,0.14300000000000002,0.235,0.584,0.18899999999999997,2020-21
11597,Goran Dragic,MIA,35.0,190.5,86.18248,None,Slovenia,2008,2,45,50,13.4,3.4,4.4,1.5,0.019,0.107,0.239,0.552,0.26,2020-21
11598,Goga Bitadze,IND,21.0,210.82,113.398,None,Georgia,2019,1,18,45,5.1,3.3,0.8,-0.8,0.095,0.14800000000000002,0.16899999999999998,0.523,0.087,2020-21
11599,Glenn Robinson III,SAC,27.0,198.12,100.697424,Michigan,USA,2014,2,40,23,5.3,2.0,0.9,-17.3,0.027999999999999997,0.094,0.135,0.5539999999999999,0.075,2020-21
11600,Giannis Antetokounmpo,MIL,26.0,210.82,109.769264,None,Greece,2013,1,15,61,28.1,11.0,5.9,9.8,0.048,0.264,0.32,0.633,0.282,2020-21
11601,Georges Niang,UTA,28.0,200.66,104.32616,Iowa State,USA,2016,2,50,72,6.9,2.4,0.8,14.6,0.024,0.11699999999999999,0.16899999999999998,0.602,0.071,2020-21
11602,George Hill,PHI,35.0,193.04,85.275296,Indiana-Purdue Indianapolis,USA,2008,1,26,30,8.7,2.0,2.4,-0.4,0.023,0.063,0.161,0.596,0.156,2020-21
11603,Gary Trent Jr.,TOR,22.0,195.58,94.800728,Duke,USA,2018,2,37,58,15.3,2.6,1.4,-1.8,0.013999999999999999,0.069,0.204,0.534,0.067,2020-21
11604,Gary Payton II,GSW,28.0,190.5,88.45044,Oregon State,USA,Undrafted,Undrafted,Undrafted,10,2.5,1.1,0.1,2.2,0.051,0.17600000000000002,0.153,0.847,0.037000000000000005,2020-21
11605,Gary Harris,ORL,26.0,193.04,95.25432,Michigan State,USA,2014,1,19,39,9.9,2.0,2.0,-4.2,0.019,0.054000000000000006,0.16399999999999998,0.511,0.102,2020-21
11606,Gary Clark,PHI,26.0,198.12,102.0582,Cincinnati,USA,Undrafted,Undrafted,Undrafted,39,3.1,2.9,0.8,-7.7,0.044000000000000004,0.125,0.09699999999999999,0.436,0.064,2020-21
11607,Garrison Mathews,WAS,24.0,195.58,97.52228000000001,Lipscomb,USA,Undrafted,Undrafted,Undrafted,64,5.5,1.4,0.4,-5.6,0.015,0.065,0.111,0.635,0.032,2020-21
11608,Garrett Temple,CHI,35.0,195.58,88.45044,Louisiana State,USA,Undrafted,Undrafted,Undrafted,56,7.6,2.9,2.2,1.5,0.019,0.08199999999999999,0.126,0.525,0.10400000000000001,2020-21
11609,Gabriel Deck,OKC,26.0,198.12,104.779752,None,Argentina,Undrafted,Undrafted,Undrafted,10,8.4,4.0,2.4,-12.7,0.067,0.11800000000000001,0.159,0.5479999999999999,0.16,2020-21
11610,Iman Shumpert,BKN,31.0,195.58,96.16150400000001,Georgia Tech,USA,2011,1,17,2,1.0,0.5,0.0,-4.3,0.077,0.0,0.185,0.25,0.0,2020-21
11611,Immanuel Quickley,NYK,22.0,190.5,86.18248,Kentucky,USA,2020,1,25,64,11.4,2.1,2.0,7.1,0.02,0.086,0.24600000000000002,0.557,0.16399999999999998,2020-21
11612,Isaac Bonga,WAS,21.0,203.2,81.64656,None,Germany,2018,2,39,40,2.0,1.7,0.6,-3.3,0.042,0.1,0.10099999999999999,0.461,0.07200000000000001,2020-21
11613,Isaac Okoro,CLE,20.0,195.58,102.0582,Auburn,USA,2020,1,5,67,9.6,3.1,1.9,-8.7,0.031,0.066,0.142,0.514,0.086,2020-21
11614,DeAndre Jordan,BKN,32.0,210.82,120.20188,Texas A&M,USA,2008,2,35,57,7.5,7.5,1.6,-1.9,0.09699999999999999,0.231,0.128,0.736,0.099,2020-21
11615,Jamal Murray,DEN,24.0,190.5,97.52228000000001,Kentucky,Canada,2016,1,7,48,21.2,4.0,4.8,8.0,0.023,0.095,0.244,0.5920000000000001,0.19699999999999998,2020-21
11616,Jalen Smith,PHX,21.0,208.28,97.52228000000001,Maryland,USA,2020,1,10,27,2.0,1.4,0.1,-4.4,0.044000000000000004,0.174,0.161,0.499,0.037000000000000005,2020-21
11617,Jalen McDaniels,CHA,23.0,205.74,92.98635999999999,San Diego State,USA,2019,2,52,47,7.4,3.6,1.1,-9.4,0.047,0.138,0.16899999999999998,0.5539999999999999,0.09,2020-21
11618,Jalen Lecque,IND,21.0,193.04,83.91452,None,USA,Undrafted,Undrafted,Undrafted,4,1.3,1.3,0.5,-14.8,0.083,0.2,0.263,0.242,0.33299999999999996,2020-21
11619,Jalen Harris,TOR,22.0,195.58,88.45044,Nevada,USA,2020,2,59,13,7.4,1.4,1.3,0.3,0.017,0.091,0.21899999999999997,0.632,0.153,2020-21
11620,Jalen Brunson,DAL,24.0,185.42,86.18248,Villanova,USA,2018,2,33,68,12.6,3.4,3.5,4.9,0.016,0.11699999999999999,0.196,0.618,0.215,2020-21
11621,Jakob Poeltl,SAS,25.0,215.9,111.13004,Utah,Austria,2016,1,9,69,8.6,7.9,1.9,3.2,0.114,0.17300000000000001,0.13,0.612,0.096,2020-21
11622,Jake Layman,MIN,27.0,203.2,94.800728,Maryland,USA,2016,2,47,45,5.1,1.5,0.6,-5.8,0.019,0.083,0.147,0.5770000000000001,0.067,2020-21
11623,Jahmi'us Ramsey,SAC,20.0,190.5,86.18248,Texas Tech,USA,2020,2,43,13,3.1,0.8,0.5,2.4,0.019,0.08,0.183,0.498,0.08800000000000001,2020-21
11624,Jahlil Okafor,DET,25.0,208.28,122.46983999999999,Duke,USA,2015,1,3,27,5.4,2.4,0.5,-10.2,0.07,0.11900000000000001,0.17,0.644,0.066,2020-21
11625,Jae'Sean Tate,HOU,25.0,193.04,104.32616,Ohio State,USA,Undrafted,Undrafted,Undrafted,70,11.3,5.3,2.5,-3.8,0.06,0.11800000000000001,0.161,0.5760000000000001,0.127,2020-21
11626,Gabe Vincent,MIA,25.0,190.5,90.7184,California-Santa Barbara,USA,Undrafted,Undrafted,Undrafted,50,4.8,1.1,1.3,-5.9,0.016,0.068,0.184,0.498,0.161,2020-21
11627,Jae Crowder,PHX,30.0,198.12,106.59411999999999,Marquette,USA,2012,2,34,60,10.1,4.7,2.1,6.3,0.02,0.146,0.152,0.574,0.102,2020-21
11628,Jabari Parker,BOS,26.0,203.2,111.13004,Duke,USA,2014,1,2,13,5.5,3.2,0.8,-5.5,0.055999999999999994,0.18,0.175,0.593,0.105,2020-21
11629,JaVale McGee,DEN,33.0,213.36,122.46983999999999,Nevada-Reno,USA,2008,1,18,46,7.3,5.2,0.8,-6.1,0.105,0.231,0.228,0.541,0.098,2020-21
11630,JaMychal Green,DEN,31.0,203.2,102.965384,Alabama,USA,Undrafted,Undrafted,Undrafted,58,8.1,4.8,0.9,4.1,0.07200000000000001,0.177,0.172,0.59,0.07,2020-21
11631,JaKarr Sampson,IND,28.0,200.66,97.068688,St. John's,USA,Undrafted,Undrafted,Undrafted,29,4.6,2.7,0.1,1.1,0.08,0.145,0.177,0.5329999999999999,0.017,2020-21
11632,Ja Morant,MEM,21.0,190.5,78.92500799999999,Murray State,USA,2019,1,2,63,19.1,4.0,7.4,2.6,0.027000000000000003,0.091,0.267,0.537,0.321,2020-21
11633,JJ Redick,DAL,37.0,190.5,90.7184,Duke,USA,2006,1,11,44,7.4,1.5,1.2,-1.3,0.006,0.08199999999999999,0.184,0.564,0.098,2020-21
11634,Ivica Zubac,LAC,24.0,213.36,108.86208,None,Croatia,2016,2,32,72,9.0,7.2,1.3,5.0,0.121,0.2,0.147,0.693,0.079,2020-21
11635,Ish Smith,WAS,32.0,182.88,79.3786,Wake Forest,USA,Undrafted,Undrafted,Undrafted,44,6.7,3.4,3.9,2.3,0.022000000000000002,0.131,0.155,0.473,0.242,2020-21
11636,Isaiah Stewart,DET,20.0,203.2,113.398,Washington,USA,2020,1,16,68,7.9,6.7,0.9,-2.0,0.105,0.193,0.15,0.597,0.064,2020-21
11637,Isaiah Roby,OKC,23.0,203.2,104.32616,Nebraska-Lincoln,USA,2019,2,45,61,8.7,5.6,1.8,-14.1,0.057,0.16899999999999998,0.171,0.555,0.11800000000000001,2020-21
11638,Isaiah Joe,PHI,21.0,193.04,74.84268,Arkansas,USA,2020,2,49,41,3.7,0.9,0.5,1.8,0.013999999999999999,0.083,0.163,0.5329999999999999,0.07200000000000001,2020-21
11639,Isaiah Hartenstein,CLE,23.0,213.36,113.398,None,Germany,2017,2,43,46,5.1,3.9,1.2,2.1,0.114,0.207,0.187,0.583,0.147,2020-21
11640,Jaden McDaniels,MIN,20.0,205.74,83.91452,Washington,USA,2020,1,28,63,6.8,3.7,1.1,-3.4,0.032,0.11800000000000001,0.11800000000000001,0.552,0.064,2020-21
11641,Furkan Korkmaz,PHI,23.0,200.66,91.625584,None,Turkey,2016,1,26,55,9.1,2.1,1.5,6.0,0.015,0.09,0.195,0.544,0.111,2020-21
11642,Isaiah Thomas,NOP,32.0,175.26,83.91452,Washington,USA,2011,2,60,3,7.7,1.3,1.7,6.7,0.019,0.052000000000000005,0.27399999999999997,0.41200000000000003,0.16699999999999998,2020-21
11643,Fred VanVleet,TOR,27.0,185.42,89.357624,Wichita State,USA,Undrafted,Undrafted,Undrafted,52,19.6,4.2,6.3,3.3,0.016,0.10099999999999999,0.237,0.534,0.264,2020-21
11644,Dillon Brooks,MEM,25.0,200.66,102.0582,Oregon,Canada,2017,2,45,67,17.2,2.9,2.3,4.5,0.026000000000000002,0.069,0.256,0.515,0.11199999999999999,2020-21
11645,Didi Louzada,NOP,21.0,195.58,85.275296,None,Brazil,2019,2,35,3,2.7,1.0,1.0,-7.3,0.015,0.032,0.114,0.308,0.073,2020-21
11646,Dewayne Dedmon,MIA,31.0,213.36,111.13004,Southern California,USA,Undrafted,Undrafted,Undrafted,16,7.1,5.4,0.8,17.1,0.13699999999999998,0.282,0.183,0.735,0.083,2020-21
11647,Devonte' Graham,CHA,26.0,185.42,88.45044,Kansas,USA,2018,2,34,55,14.8,2.7,5.4,2.1,0.013000000000000001,0.075,0.21100000000000002,0.552,0.272,2020-21
11648,Devontae Cacok,LAL,24.0,200.66,108.86208,North Carolina-Wilmington,USA,Undrafted,Undrafted,Undrafted,20,2.0,1.6,0.1,18.1,0.11699999999999999,0.183,0.154,0.5760000000000001,0.013000000000000001,2020-21
11649,Devon Dotson,CHI,21.0,187.96,83.91452,Kansas,USA,Undrafted,Undrafted,Undrafted,11,2.1,0.5,0.6,21.7,0.039,0.061,0.16,0.5479999999999999,0.2,2020-21
11650,Devin Vassell,SAS,20.0,195.58,90.7184,Florida State,USA,2020,1,11,62,5.5,2.8,0.9,-2.4,0.021,0.138,0.138,0.524,0.071,2020-21
11651,Devin Cannady,ORL,25.0,187.96,83.007336,Princeton,USA,2019,Undrafted,Undrafted,8,4.3,0.6,0.1,-13.7,0.0,0.065,0.18100000000000002,0.547,0.023,2020-21
11652,Devin Booker,PHX,24.0,195.58,93.439952,Kentucky,USA,2015,1,13,67,25.6,4.2,4.3,7.2,0.016,0.10800000000000001,0.319,0.5870000000000001,0.2,2020-21
11653,Desmond Bane,MEM,23.0,195.58,97.52228000000001,TCU,USA,2020,1,30,68,9.2,3.1,1.7,0.4,0.019,0.11599999999999999,0.155,0.6,0.105,2020-21
11654,Derrick White,SAS,26.0,193.04,86.18248,Colorado,USA,2017,1,29,36,15.4,3.0,3.5,5.1,0.012,0.086,0.223,0.55,0.168,2020-21
11655,Derrick Rose,NYK,32.0,187.96,90.7184,Memphis,USA,2008,1,1,50,14.7,2.6,4.2,4.9,0.015,0.081,0.252,0.55,0.276,2020-21
11656,Derrick Jones Jr.,POR,24.0,195.58,95.25432,UNLV,USA,Undrafted,Undrafted,Undrafted,58,6.8,3.5,0.8,-0.8,0.055,0.094,0.122,0.5760000000000001,0.049,2020-21
11657,DeMarcus Cousins,LAC,30.0,208.28,122.46983999999999,Kentucky,USA,2010,1,5,41,8.9,6.4,1.9,-3.2,0.07,0.293,0.239,0.537,0.174,2020-21
11658,Denzel Valentine,CHI,27.0,193.04,99.79024,Michigan State,USA,2016,1,14,62,6.5,3.2,1.7,1.0,0.022000000000000002,0.168,0.19,0.479,0.14400000000000002,2020-21
11659,Dennis Smith Jr.,DET,23.0,187.96,92.98635999999999,North Carolina State,USA,2017,1,9,23,6.7,2.4,3.3,-2.2,0.028999999999999998,0.099,0.191,0.49200000000000005,0.276,2020-21
11660,Dennis Schroder,LAL,27.0,190.5,78.017824,None,Germany,2013,1,17,61,15.4,3.5,5.8,2.2,0.016,0.09300000000000001,0.22699999999999998,0.5429999999999999,0.262,2020-21
11661,Deni Avdija,WAS,20.0,205.74,95.25432,None,Israel,2020,1,9,54,6.3,4.9,1.2,-2.1,0.017,0.18100000000000002,0.11800000000000001,0.515,0.064,2020-21
11662,Delon Wright,SAC,29.0,195.58,83.91452,Utah,USA,2015,1,20,63,10.2,4.3,4.4,-3.5,0.036000000000000004,0.122,0.163,0.562,0.237,2020-21
11663,Dejounte Murray,SAS,24.0,193.04,81.64656,Washington,USA,2016,1,29,67,15.7,7.1,5.4,2.3,0.026000000000000002,0.19,0.231,0.509,0.24600000000000002,2020-21
11664,Deividas Sirvydis,DET,21.0,203.2,86.18248,None,Lithuania,2019,2,37,20,2.1,1.5,0.3,-9.7,0.0,0.225,0.15,0.48100000000000004,0.062,2020-21
11665,Deandre Ayton,PHX,22.0,210.82,113.398,Arizona,Bahamas,2018,1,1,69,14.4,10.5,1.4,6.3,0.11699999999999999,0.23600000000000002,0.179,0.653,0.066,2020-21
11666,Dean Wade,CLE,24.0,205.74,103.418976,Kansas State,USA,Undrafted,Undrafted,Undrafted,63,6.0,3.4,1.2,-9.0,0.031,0.154,0.128,0.573,0.094,2020-21
11667,Freddie Gillespie,TOR,24.0,205.74,111.13004,Baylor,USA,Undrafted,Undrafted,Undrafted,20,5.6,4.9,0.5,-9.6,0.1,0.142,0.12,0.563,0.034,2020-21
11668,DeMar DeRozan,SAS,31.0,198.12,99.79024,Southern California,USA,2009,1,9,61,21.6,4.2,6.9,-2.5,0.019,0.106,0.255,0.591,0.309,2020-21
11669,Domantas Sabonis,IND,25.0,210.82,108.86208,Gonzaga,Lithuania,2016,1,11,62,20.3,12.0,6.7,-1.9,0.066,0.259,0.239,0.601,0.28300000000000003,2020-21
11670,Donovan Mitchell,UTA,24.0,185.42,97.52228000000001,Louisville,USA,2017,1,13,53,26.4,4.4,5.2,7.9,0.027999999999999997,0.095,0.327,0.569,0.266,2020-21
11671,Derrick Favors,UTA,29.0,205.74,120.20188,Georgia Tech,USA,2010,1,3,68,5.4,5.5,0.6,2.6,0.13,0.22699999999999998,0.125,0.6629999999999999,0.059000000000000004,2020-21
11672,Donte DiVincenzo,MIL,24.0,193.04,92.079176,Villanova,USA,2018,1,17,66,10.4,5.8,3.1,8.1,0.043,0.155,0.163,0.542,0.13699999999999998,2020-21
11673,Frank Mason,ORL,27.0,180.34,86.18248,Kansas,USA,2017,2,34,4,6.3,3.0,3.0,-11.1,0.033,0.10300000000000001,0.17,0.462,0.218,2020-21
11674,Donta Hall,ORL,23.0,208.28,104.32616,Alabama,USA,Undrafted,Undrafted,Undrafted,13,5.6,4.8,0.8,-6.5,0.126,0.193,0.135,0.731,0.102,2020-21
11675,Frank Kaminsky,PHX,28.0,213.36,108.86208,Wisconsin,USA,2015,1,9,47,6.6,4.0,1.7,4.6,0.051,0.20800000000000002,0.185,0.547,0.154,2020-21
11676,Frank Jackson,DET,23.0,190.5,92.98635999999999,Duke,USA,2017,2,31,40,9.8,2.2,0.9,-1.0,0.021,0.092,0.207,0.598,0.079,2020-21
11677,Facundo Campazzo,DEN,30.0,177.8,88.45044,None,Argentina,Undrafted,Undrafted,Undrafted,65,6.1,2.1,3.6,2.8,0.015,0.081,0.128,0.5579999999999999,0.215,2020-21
11678,Evan Fournier,BOS,28.0,200.66,92.98635999999999,None,France,2012,1,20,42,17.1,3.0,3.4,-1.4,0.006999999999999999,0.094,0.222,0.598,0.17,2020-21
11679,Eric Paschall,GSW,24.0,198.12,115.66596000000001,Villanova,USA,2019,2,41,40,9.5,3.2,1.3,-6.8,0.038,0.138,0.23399999999999999,0.561,0.125,2020-21
11680,Eric Gordon,HOU,32.0,190.5,97.52228000000001,Indiana,USA,2008,1,7,27,17.8,2.1,2.6,-3.3,0.009000000000000001,0.062,0.24600000000000002,0.5770000000000001,0.147,2020-21
11681,Eric Bledsoe,NOP,31.0,185.42,97.068688,Kentucky,USA,2010,1,18,71,12.2,3.4,3.8,-1.8,0.013000000000000001,0.1,0.18100000000000002,0.5329999999999999,0.17,2020-21
11682,Enes Kanter,POR,29.0,208.28,113.398,None,Turkey,2011,1,3,72,11.2,11.0,1.2,4.9,0.14800000000000002,0.281,0.16899999999999998,0.636,0.069,2020-21
11683,Elijah Hughes,UTA,23.0,195.58,97.52228000000001,Syracuse,USA,2020,2,39,18,1.7,0.5,0.3,-28.8,0.013999999999999999,0.11900000000000001,0.242,0.488,0.158,2020-21
11684,Elijah Bryant,MIL,26.0,195.58,95.25432,Brigham Young,USA,Undrafted,Undrafted,Undrafted,1,16.0,6.0,3.0,14.0,0.065,0.133,0.231,0.5589999999999999,0.13,2020-21
11685,Elfrid Payton,NYK,27.0,190.5,88.45044,Louisana-Lafayette,USA,2014,1,10,63,10.1,3.4,3.2,-3.0,0.040999999999999995,0.098,0.22399999999999998,0.478,0.209,2020-21
11686,Ersan Ilyasova,UTA,34.0,205.74,106.59411999999999,None,Turkey,2005,2,36,17,3.8,1.7,0.2,6.7,0.047,0.14300000000000002,0.19,0.578,0.04,2020-21
11687,Ed Davis,MIN,32.0,205.74,98.88305600000001,North Carolina,USA,2010,1,13,23,2.1,5.0,0.9,-7.6,0.127,0.235,0.078,0.48700000000000004,0.1,2020-21
11688,Dorian Finney-Smith,DAL,28.0,200.66,99.79024,Florida,USA,Undrafted,Undrafted,Undrafted,60,9.8,5.4,1.7,5.1,0.052000000000000005,0.11599999999999999,0.12,0.609,0.07,2020-21
11689,Doug McDermott,IND,29.0,200.66,102.0582,Creighton,USA,2014,1,11,66,13.6,3.3,1.3,-1.8,0.036000000000000004,0.096,0.19399999999999998,0.635,0.075,2020-21
11690,Edmond Sumner,IND,25.0,193.04,88.904032,Xavier,USA,2017,2,52,53,7.5,1.8,0.9,-0.4,0.02,0.083,0.17600000000000002,0.626,0.075,2020-21
11691,Draymond Green,GSW,31.0,198.12,104.32616,Michigan State,USA,2012,2,35,63,7.0,7.1,8.9,5.4,0.027999999999999997,0.184,0.128,0.53,0.345,2020-21
11692,Drew Eubanks,SAS,24.0,205.74,111.13004,Oregon State,USA,Undrafted,Undrafted,Undrafted,54,5.8,4.5,0.8,-4.6,0.09,0.207,0.166,0.618,0.086,2020-21
11693,Duncan Robinson,MIA,27.0,200.66,97.52228000000001,Michigan,USA,Undrafted,Undrafted,Undrafted,72,13.1,3.5,1.8,2.3,0.003,0.109,0.162,0.628,0.08199999999999999,2020-21
11694,Frank Ntilikina,NYK,22.0,193.04,90.7184,None,France,2017,1,8,33,2.7,0.9,0.6,-3.6,0.019,0.077,0.134,0.512,0.095,2020-21
11695,Dwayne Bacon,ORL,25.0,198.12,100.243832,Florida State,USA,2017,2,40,72,10.9,3.1,1.3,-11.4,0.015,0.102,0.193,0.49,0.08,2020-21
11696,Dwight Howard,PHI,35.0,208.28,120.20188,None,USA,2004,1,1,69,7.0,8.4,0.9,-2.4,0.14800000000000002,0.309,0.17300000000000001,0.61,0.076,2020-21
11697,Dwight Powell,DAL,29.0,208.28,108.86208,Stanford,Canada,2014,2,45,58,5.9,4.0,1.1,4.0,0.086,0.158,0.129,0.688,0.09,2020-21
11698,Dylan Windler,CLE,24.0,198.12,88.904032,Belmont,USA,2019,1,26,31,5.2,3.5,1.1,-6.5,0.039,0.171,0.14,0.5670000000000001,0.08900000000000001,2020-21
