city,district,neighborhood,room,living_room,area,age,floor,price
izmir,cigli,ugur_mumcu,3,1,130,4,3,23000
izmir,balcova,teleferik,1,1,60,11,0,20000
izmir,foca,kazim_dirik,3,1,160,0,-1,13000
izmir,karabaglar,gulyaka,2,1,95,35,1,13000
izmir,narlidere,ilica,3,1,200,22,2,25000
izmir,konak,murat_reis,2,1,90,35,4,13000
izmir,konak,murat_reis,2,1,80,2,1,21000
izmir,balcova,onur,3,1,100,30,1,16000
izmir,menderes,develi,3,1,170,1,2,15000
izmir,karsiyaka,donanmaci,2,1,110,30,3,20000
izmir,foca,ataturk,2,1,85,32,5,20000
izmir,torbali,inonu,3,1,145,1,6,14000
izmir,buca,ataturk,1,1,45,6,3,13000
izmir,bornova,karacaoglan,1,1,78,4,4,25000
izmir,karabaglar,poligon,2,1,75,39,4,15000
izmir,konak,akin_simav,2,1,85,30,1,13000
izmir,karabaglar,doganay,2,1,100,21,2,18000
izmir,konak,alsancak,2,1,100,30,6,22500
izmir,menemen,85_yil_cumhuriyet,1,1,52,0,3,7950
izmir,menderes,kasimpasa,3,1,150,20,5,15500
izmir,bornova,inonu,3,1,110,16,2,15000
izmir,karabaglar,esenlik,2,1,85,26,1,15000
izmir,buca,goksu,2,1,100,17,3,13000
izmir,buca,akincilar,2,1,120,25,4,20000
izmir,buca,vali_rahmi_bey,3,1,150,26,2,20000
izmir,selcuk,zafer,3,1,125,20,2,15000
izmir,dikili,candarli,3,1,100,8,0,13000
izmir,menderes,gumuldur_fevzi_cakmak,1,1,55,17,3,12000
izmir,konak,altintas,2,1,85,35,3,11000
izmir,bayrakli,bayrakli,2,1,110,21,2,15000
izmir,urla,icmeler,1,1,135,1,1,13500
izmir,bornova,inonu,3,1,120,0,2,20000
izmir,buca,kurucesme,1,1,40,5,1,11000
izmir,karabaglar,vatan,2,1,90,28,4,11000
izmir,bayrakli,mansuroglu,2,1,74,1,5,27500
izmir,bayrakli,korfez,3,1,160,11,3,25000
izmir,karsiyaka,nergiz,3,1,150,25,5,15000
izmir,gaziemir,gazikent,2,1,95,20,5,29000
izmir,buca,menderes,1,1,55,3,1,15000
izmir,karsiyaka,imbatli,1,1,65,4,3,20000
izmir,buca,ataturk,1,1,60,5,3,10500
izmir,torbali,torbali,1,1,65,3,3,13000
izmir,bornova,birlik,2,1,110,21,2,13500
izmir,buca,yildiz,3,1,110,16,0,14000
izmir,karsiyaka,bahcelievler,3,1,115,25,4,16000
izmir,odemis,zafer,2,1,100,30,4,7500
izmir,bergama,ataturk,2,1,85,0,1,14000
izmir,cigli,balatcik,1,1,55,8,4,15000
izmir,karsiyaka,imbatli,2,1,100,0,4,18000
izmir,dikili,candarli,2,1,60,3,1,20000
izmir,foca,cumhuriyet,4,1,200,21,2,55000
izmir,balcova,cetin_emec,3,1,115,17,3,32000
izmir,karabaglar,refet_bele,3,1,135,15,1,15000
izmir,konak,murat_reis,3,1,130,26,3,17000
izmir,karsiyaka,bahcelievler,2,1,95,30,5,14000
izmir,karsiyaka,semikler,1,1,55,5,1,15000
izmir,karsiyaka,zubeyde_hanim,1,1,55,5,2,20500
izmir,menemen,85_yil_cumhuriyet,1,1,60,2,2,10000
izmir,urla,denizli,3,1,150,21,0,50000
izmir,buca,efeler,3,1,110,2,4,25000
izmir,foca,kazim_dirik,2,1,150,0,0,20000
izmir,karabaglar,bahcelievler,3,1,135,35,2,18000
izmir,urla,gulbahce,1,1,40,1,1,24000
izmir,konak,goztepe,3,1,125,39,3,20000
izmir,buca,menderes,3,1,150,23,5,16500
izmir,torbali,inonu,2,1,90,20,1,9000
izmir,buca,sirinkapi,1,1,50,0,2,10000
izmir,menemen,kasimpasa,3,1,130,25,1,12500
izmir,konak,kahramanlar,2,1,120,31,3,20000
izmir,urla,ozbek,1,1,25,8,2,16000
izmir,karabaglar,doganay,2,1,115,25,2,18000
izmir,cigli,yeni_mahalle,1,1,50,7,3,12500
izmir,menderes,cuneytbey,1,1,60,4,1,12000
izmir,karabaglar,vatan,2,1,80,0,3,17000
izmir,gaziemir,menderes,2,1,125,15,5,15000
izmir,bayrakli,tepekule,3,1,120,20,1,12000
izmir,odemis,inonu,3,1,135,31,2,10500
izmir,konak,alsancak,3,1,105,15,4,28000
izmir,cigli,kucuk_cigli,3,1,180,5,1,20000
izmir,karabaglar,arap_hasan,1,1,90,0,1,20000
izmir,torbali,inonu,2,1,100,8,3,10000
izmir,bornova,zafer,3,1,141,30,0,12000
izmir,torbali,tepekoy,2,1,100,3,4,11500
izmir,seferihisar,tepecik,3,1,110,9,2,30000
izmir,urla,barbaros,3,1,125,2,0,20000
izmir,bayrakli,tepekule,3,1,140,15,5,22500
izmir,seferihisar,camikebir,3,1,160,7,1,22000
izmir,karabaglar,doganay,2,1,105,30,3,16000
izmir,dikili,salihler,3,1,140,2,0,45000
izmir,urla,kalabak,4,1,196,0,2,55000
izmir,menderes,golcukler,2,1,105,0,3,17000
izmir,cigli,cumhuriyet,3,1,130,15,5,15000
izmir,bornova,erzene,2,1,90,25,3,13000
izmir,menemen,istiklal,2,1,100,0,4,15500
izmir,cesme,alacati,4,1,160,10,2,25000
izmir,bayrakli,75_yil,3,1,160,25,2,25000
izmir,bornova,mevlana,3,1,120,15,2,19000
izmir,menderes,cukuralti,2,1,100,10,1,50000
izmir,cesme,sifne,4,1,165,4,2,50000
izmir,bergama,kurtulus,3,1,130,20,1,12500
izmir,buca,ataturk,1,1,65,5,6,12500
izmir,narlidere,2_inonu,3,1,159,15,3,50000
izmir,urla,yagcilar,3,1,180,22,2,40000
izmir,karsiyaka,zubeyde_hanim,1,1,55,2,2,19500
izmir,seferihisar,bengiler,3,1,195,25,5,60000
izmir,buca,aydogdu,3,1,130,10,3,21750
izmir,guzelbahce,yelki,2,1,80,3,3,18000
izmir,buca,akincilar,3,1,130,20,3,15500
izmir,seferihisar,bengiler,1,1,75,10,0,14500
izmir,bornova,kazimdirik,2,1,85,10,4,18000
izmir,bornova,inonu,3,1,110,10,0,14000
izmir,konak,alsancak,2,1,85,11,2,23000
izmir,karabaglar,arap_hasan,2,1,100,28,3,20000
izmir,seferihisar,colak_ibrahim_bey,3,1,125,0,2,16000
izmir,bornova,ataturk,3,1,120,0,2,20000
izmir,karabaglar,doganay,3,1,110,30,4,12000
izmir,konak,alsancak,3,1,115,40,3,15500
izmir,cesme,germiyan,2,1,90,3,0,15000
izmir,karabaglar,basin_sitesi,3,1,145,35,2,20000
izmir,gaziemir,yesil,3,1,130,25,3,16500
izmir,konak,mimar_sinan,3,1,140,30,4,19000
izmir,menemen,85_yil_cumhuriyet,1,1,60,0,2,10000
izmir,menderes,oglananasi_cumhuriyet,3,1,200,3,2,50000
izmir,karabaglar,calikusu,1,1,85,31,0,7000
izmir,karabaglar,bozyaka,2,1,70,21,1,9000
izmir,bayrakli,alpaslan,2,1,80,28,0,4500
izmir,konak,murat_reis,3,1,120,31,3,16500
izmir,foca,kozbeyli,2,1,230,6,2,20000
izmir,foca,mustafa_kemal_ataturk,2,1,90,7,3,17000
izmir,bornova,evka_3,1,1,55,0,4,18000
izmir,konak,mithatpasa,3,1,100,35,1,15000
izmir,karabaglar,devrim,3,1,130,25,2,13500
izmir,foca,kazim_dirik,2,1,140,0,0,18000
izmir,buca,adatepe,1,1,50,10,2,10000
izmir,buca,kurucesme,2,1,90,3,0,11000
izmir,balcova,koruturk,1,1,35,25,1,15000
izmir,urla,gulbahce,1,1,50,2,1,24000
izmir,buca,efeler,3,1,120,30,2,15000
izmir,urla,ozbek,1,1,25,8,2,30000
izmir,buca,adatepe,1,1,55,0,6,12000
izmir,buca,kurucesme,1,1,55,0,0,9999
izmir,karabaglar,bahcelievler,2,1,110,30,4,22000
izmir,bornova,kazimdirik,1,1,65,4,2,24000
izmir,konak,barbaros,3,1,220,35,3,30000
izmir,cesme,sifne,2,1,80,20,-2,20000
izmir,menemen,gazi_mustafa_kemal,1,1,55,5,1,9200
izmir,buca,guven,3,1,145,12,2,22000
izmir,balcova,teleferik,2,1,100,31,0,15000
izmir,odemis,zafer,3,1,185,11,2,13000
izmir,karsiyaka,zubeyde_hanim,2,1,100,4,2,18000
izmir,odemis,turkmen,3,1,100,0,0,13000
izmir,karsiyaka,dedebasi,3,1,120,31,3,20000
izmir,urla,kalabak,4,1,230,0,0,55000
izmir,torbali,yedi_eylul,1,1,55,3,0,12000
izmir,bayrakli,sogukkuyu,3,1,170,9,4,40000
izmir,bornova,erzene,3,1,110,26,6,18000
izmir,karsiyaka,inonu,1,1,55,5,4,19000
izmir,buca,kurucesme,2,1,75,5,5,13500
izmir,torbali,yedi_eylul,1,1,70,5,1,13000
izmir,konak,turgut_reis,2,1,100,40,3,18000
izmir,karsiyaka,tersane,2,1,90,30,3,20000
izmir,karabaglar,uckuyular,1,1,35,21,0,13500
izmir,konak,guzelyali,3,1,100,25,1,15500
izmir,gaziemir,atifbey,2,1,85,0,4,22000
izmir,karabaglar,yurdoglu,3,1,110,20,3,13250
izmir,buca,izkent,2,1,80,25,5,11500
izmir,cesme,sifne,3,1,160,8,2,14000
izmir,karsiyaka,mavisehir,1,1,78,25,5,27500
izmir,karabaglar,vatan,2,1,90,5,3,14000
izmir,torbali,turkmenkoy,1,1,55,4,1,15000
izmir,karabaglar,reis,2,1,95,28,2,13000
izmir,karabaglar,bahcelievler,3,1,125,38,5,20000
izmir,dikili,gazipasa,2,1,90,4,0,20000
izmir,odemis,inonu,2,1,90,10,4,8000
izmir,bornova,mevlana,2,1,90,7,4,19000
izmir,buca,kurucesme,1,1,55,0,5,20000
izmir,karsiyaka,bostanli,3,1,120,31,0,23500
izmir,karabaglar,cennetoglu,3,1,148,20,3,12000
izmir,konak,murat_reis,3,1,130,30,3,17000
izmir,karsiyaka,bahariye,3,1,140,30,1,15000
izmir,konak,turgut_reis,3,1,125,30,6,32000
izmir,bornova,inonu,3,1,100,11,1,15000
izmir,cigli,atasehir,3,1,150,11,4,46000
izmir,bornova,inonu,3,1,120,0,2,20000
izmir,kemalpasa,armutlu_hurriyet,2,1,80,5,1,10000
izmir,torbali,yemislik,1,1,60,5,1,13000
izmir,buca,ataturk,1,1,45,5,4,11000
izmir,cigli,yakakent,1,1,57,3,1,20000
izmir,narlidere,camtepe,3,1,140,16,1,20000
izmir,karsiyaka,semikler,2,1,85,10,1,16500
izmir,buca,ataturk,1,1,60,7,6,12500
izmir,buca,kurucesme,1,1,60,9,2,12000
izmir,buca,adatepe,1,1,65,4,0,12500
izmir,karsiyaka,atakent,1,1,55,35,5,23000
izmir,karabaglar,peker,2,1,70,15,1,9000
izmir,bornova,kazimdirik,1,1,60,4,2,18500
izmir,urla,m_fevzi_cakmak,1,1,65,30,0,12500
izmir,cesme,dalyan,2,1,90,5,1,57500
izmir,bornova,birlik,2,1,110,26,1,12500
izmir,bornova,kazimdirik,3,1,130,25,2,20000
izmir,odemis,suleyman_demirel,2,1,105,23,5,7500
izmir,gaziemir,fatih,3,1,165,2,2,25000
izmir,karsiyaka,donanmaci,3,1,145,31,5,40000
izmir,bornova,erzene,3,1,125,23,1,16000
izmir,karsiyaka,dedebasi,4,1,180,11,3,25000
izmir,karsiyaka,tersane,3,1,211,22,5,35000
izmir,menemen,istiklal,3,1,140,0,6,17500
izmir,bornova,kazimdirik,2,1,68,1,3,29750
izmir,torbali,inonu,2,1,100,4,2,15000
izmir,menderes,cukuralti,2,1,110,11,1,48000
izmir,seferihisar,colak_ibrahim_bey,2,1,100,2,3,17500
izmir,karsiyaka,donanmaci,3,1,145,42,3,35000
izmir,gaziemir,zafer,2,1,80,25,6,20000
izmir,karsiyaka,tuna,3,1,120,32,1,18000
izmir,buca,adatepe,2,1,100,21,2,13500
izmir,gaziemir,zafer,2,1,80,20,3,10000
izmir,selcuk,14_mayis,2,1,100,25,3,13000
izmir,konak,kahramanlar,3,1,125,31,4,18000
izmir,buca,adatepe,3,1,120,12,1,10000
izmir,tire,adnan_menderes,3,1,120,11,1,18000
izmir,foca,mustafa_kemal_ataturk,2,1,75,4,3,15500
izmir,bayrakli,mansuroglu,3,1,165,5,1,35000
izmir,konak,turgut_reis,3,1,110,1,1,26000
izmir,buca,yigitler,2,1,100,25,2,14250
izmir,odemis,ataturk,4,1,145,25,4,8500
izmir,karsiyaka,dedebasi,3,1,120,7,5,25000
izmir,karabaglar,bahcelievler,2,1,100,21,2,12000
izmir,menderes,cuneytbey,2,1,85,5,2,21000
izmir,konak,murat_reis,3,1,120,35,3,18000
izmir,karabaglar,refet_bele,2,1,100,7,3,12000
izmir,balcova,cetin_emec,4,1,200,15,1,30000
izmir,karsiyaka,aksoy,3,1,105,2,2,27000
izmir,karabaglar,vatan,3,1,125,28,2,15000
izmir,bayrakli,osmangazi,2,1,100,20,1,10000
izmir,foca,haciveli,3,1,110,31,0,18000
izmir,balcova,koruturk,3,1,170,30,3,32000
izmir,seferihisar,duzce,2,1,90,2,2,18500
izmir,karabaglar,fahrettin_altay,2,1,75,40,1,17000
izmir,buca,kurucesme,1,1,55,3,2,12000
izmir,foca,kozbeyli,1,1,65,5,0,10000
izmir,cigli,kucuk_cigli,2,1,95,0,3,21000
izmir,narlidere,yenikale,4,1,185,11,2,36500
izmir,karabaglar,general_kazim_ozalp,1,1,65,5,2,15000
izmir,cigli,atasehir,3,1,100,26,0,18000
izmir,torbali,pancar,2,1,110,0,1,12000
izmir,bayrakli,muhittin_erener,2,1,85,19,0,5000
izmir,balcova,fevzi_cakmak,3,1,105,42,0,15000
izmir,karsiyaka,semikler,2,1,75,5,2,22000
izmir,buca,ataturk,2,1,70,0,3,15000
izmir,konak,cankaya,4,1,220,40,3,40000
izmir,karsiyaka,atakent,3,1,120,31,0,32000
izmir,balcova,koruturk,1,1,70,30,0,25000
izmir,menderes,gumuldur_fevzi_cakmak,2,1,85,13,0,12000
izmir,cigli,harmandali_gazi_mustafa_kemal_ataturk,3,1,130,1,1,15000
izmir,menemen,9_eylul,2,1,95,0,3,17000
izmir,cesme,ismet_inonu,2,1,100,2,2,25000
izmir,karabaglar,esentepe,2,1,95,38,2,18000
izmir,seferihisar,ataturk,3,1,140,20,0,50000
izmir,balcova,egitim,1,1,45,2,3,16000
izmir,buca,ataturk,1,1,75,4,0,13000
izmir,karabaglar,gulyaka,2,1,95,20,2,14000
izmir,bornova,evka_3,1,1,45,7,0,10000
izmir,odemis,suleyman_demirel,3,1,130,8,5,13000
izmir,buca,adatepe,2,1,55,10,1,10500
izmir,bayrakli,postacilar,1,1,90,25,2,8000
izmir,gaziemir,hurriyet,2,1,200,20,1,15000
izmir,cigli,balatcik,2,1,88,4,2,22500
izmir,konak,alsancak,1,1,80,30,1,25000
izmir,bornova,ataturk,1,1,75,20,3,14000
izmir,buca,buca_koop,2,1,110,20,2,16000
izmir,konak,kahramanlar,2,1,95,35,1,20000
izmir,gaziemir,zafer,4,1,145,20,0,12500
izmir,balcova,teleferik,2,1,90,25,5,18000
izmir,gaziemir,irmak,3,1,125,3,3,20000
izmir,karabaglar,gulyaka,3,1,115,5,3,18000
izmir,bornova,inonu,2,1,88,11,0,14500
izmir,bornova,yesilova,2,1,126,21,1,15000
izmir,karsiyaka,bostanli,3,1,130,30,6,25000
izmir,karsiyaka,ornekkoy,3,1,160,15,2,35000
izmir,buca,adatepe,1,1,55,4,1,10000
izmir,torbali,yazibasi,2,1,100,5,3,10000
izmir,karsiyaka,mavisehir,3,1,160,26,1,28000
izmir,karabaglar,doganay,4,1,140,30,4,18000
izmir,karsiyaka,bostanli,3,1,130,30,4,18000
izmir,menemen,istiklal,3,1,135,8,0,17000
izmir,cesme,musalla,3,1,120,11,3,40000
izmir,karabaglar,poligon,2,1,80,0,5,20000
izmir,bornova,inonu,2,1,120,0,0,24000
izmir,menderes,barbaros,2,1,120,5,0,25000
izmir,buca,yenigun,3,1,135,5,1,35000
izmir,menderes,gumuldur_fevzi_cakmak,3,1,150,0,2,50000
izmir,karabaglar,uckuyular,2,1,96,40,3,20000
izmir,menderes,kuner,2,1,120,7,2,17000
izmir,menderes,gumuldur_fevzi_cakmak,2,1,85,5,0,15000
izmir,cesme,ismet_inonu,1,1,72,1,0,30000
izmir,buca,kurucesme,1,1,65,12,1,12000
izmir,bornova,kazimdirik,1,1,50,4,3,27000
izmir,odemis,zafer,2,1,110,25,1,8000
izmir,buca,kurucesme,1,1,70,5,2,14000
izmir,karsiyaka,bahcelievler,2,1,105,35,4,14000
izmir,karabaglar,bozyaka,2,1,90,5,1,14000
izmir,karsiyaka,semikler,1,1,50,1,2,17500
izmir,foca,kazim_dirik,2,1,85,5,1,13000
izmir,bornova,ataturk,2,1,110,21,1,13000
izmir,urla,kalabak,4,1,150,5,2,32000
izmir,narlidere,camtepe,3,1,140,25,4,20000
izmir,karabaglar,refet_bele,1,1,35,0,0,12000
izmir,narlidere,camtepe,3,1,127,9,3,27500
izmir,cigli,atasehir,2,1,90,0,3,15000
izmir,karsiyaka,fikri_altay,3,1,150,25,2,18000
izmir,konak,mithatpasa,1,1,11,0,1,11111
izmir,narlidere,2_inonu,3,1,154,3,6,42500
izmir,konak,alsancak,3,1,120,30,0,25000
izmir,bornova,mevlana,1,1,60,3,1,12000
izmir,buca,adatepe,2,1,80,10,2,15000
izmir,menderes,gumuldur_fevzi_cakmak,3,1,90,0,0,20000
izmir,konak,turgut_reis,3,1,220,35,1,50000
izmir,buca,ataturk,1,1,60,0,5,12500
izmir,bornova,inonu,3,1,110,25,2,16000
izmir,buca,inkilap,3,1,137,12,3,15000
izmir,foca,kemal_ataturk,2,1,95,0,0,18000
izmir,dikili,candarli,2,1,70,2,3,15000
izmir,balcova,cetin_emec,2,1,80,3,0,28000
izmir,karsiyaka,ornekkoy,2,1,90,0,2,19000
izmir,karsiyaka,bostanli,2,1,100,31,1,19500
izmir,gaziemir,ataturk,3,1,140,15,3,15000
izmir,buca,vali_rahmi_bey,1,1,55,0,1,20000
izmir,karsiyaka,alaybey,1,1,160,35,0,22000
izmir,konak,aziziye,3,1,135,35,1,11000
izmir,bornova,kazimdirik,1,1,55,5,6,23000
izmir,konak,altintas,2,1,85,30,6,26000
izmir,bayrakli,org_nafiz_gurman,3,1,150,10,6,20000
izmir,menemen,zafer,3,1,120,15,3,10000
izmir,karabaglar,metin_oktay,3,1,100,25,2,6000
izmir,bayrakli,manavkuyu,2,1,110,22,2,20500
izmir,odemis,ataturk,2,1,90,25,0,11000
izmir,konak,alsancak,2,1,75,20,5,20000
izmir,buca,laleli,3,1,135,20,3,15000
izmir,buca,adatepe,2,1,80,5,2,13000
izmir,odemis,umurbey,3,1,160,25,2,10000
izmir,buca,kurucesme,1,1,55,8,5,12000
izmir,karabaglar,gunaltay,2,1,80,30,1,8500
izmir,konak,alsancak,4,1,170,31,4,55000
izmir,gaziemir,beyazevler,1,1,66,5,6,18000
izmir,buca,menderes,2,1,105,25,5,15000
izmir,konak,gunesli,3,1,130,20,3,22000
izmir,konak,cinarli,4,1,187,0,5,50000
izmir,karabaglar,vatan,2,1,95,26,0,9000
izmir,balcova,inciralti,3,1,135,26,0,15000
izmir,foca,mustafa_kemal_ataturk,3,1,120,17,2,14000
izmir,buca,akincilar,3,1,130,0,2,22000
izmir,torbali,torbali,3,1,140,1,4,17500
izmir,menderes,gumuldur_fevzi_cakmak,2,1,80,4,2,15000
izmir,cesme,dalyan,1,1,100,5,0,50000
izmir,cigli,egekent,3,1,125,20,4,13000
izmir,bornova,inonu,3,1,120,16,1,18000
izmir,dikili,gazipasa,2,1,120,30,2,12000
izmir,karabaglar,uzundere,2,1,85,0,5,17000
izmir,konak,mithatpasa,3,1,145,25,1,21000
izmir,karabaglar,calikusu,2,1,95,30,3,10000
izmir,buca,yaylacik,1,1,40,2,2,14000
izmir,bornova,kazimdirik,3,1,170,25,3,25000
izmir,buca,camlikule,2,1,100,10,0,13000
izmir,buca,mustafa_kemal,3,1,145,5,2,15000
izmir,konak,kilic_reis,1,1,55,25,1,12000
izmir,konak,akin_simav,3,1,150,35,3,16000
izmir,karsiyaka,bahcelievler,3,1,160,27,3,18000
izmir,konak,kultur,3,1,135,35,3,45000
izmir,bornova,kazimdirik,1,1,67,2,4,35000
izmir,gaziemir,yesil,3,1,140,25,2,25000
izmir,gaziemir,atifbey,3,1,170,15,3,22000
izmir,gaziemir,dokuz_eylul,3,1,170,10,2,15000
izmir,gaziemir,irmak,3,1,140,20,0,15000
izmir,cesme,cumhuriyet,3,1,130,30,2,24000
izmir,karabaglar,esenyali,3,1,210,31,0,35000
izmir,karsiyaka,bostanli,2,1,89,0,1,30000
izmir,seferihisar,colak_ibrahim_bey,3,1,130,5,4,20000
izmir,karsiyaka,yali,4,1,200,11,2,60000
izmir,karabaglar,umut,3,1,130,26,1,10500
izmir,bayrakli,manavkuyu,3,1,140,12,4,25000
izmir,selcuk,ataturk,3,1,140,4,1,22000
izmir,urla,camlicay,3,1,200,10,2,55000
izmir,cigli,kucuk_cigli,2,1,75,6,4,13000
izmir,balcova,cetin_emec,3,1,120,22,2,25000
izmir,konak,kilic_reis,2,1,75,35,1,10000
izmir,selcuk,zafer,3,1,110,11,1,16000
izmir,bayrakli,sogukkuyu,3,1,120,26,3,12500
izmir,karsiyaka,zubeyde_hanim,2,1,100,27,4,10000
izmir,bornova,kazimdirik,1,1,65,6,2,21000
izmir,karabaglar,bahcelievler,3,1,160,35,6,30000
izmir,karsiyaka,bostanli,3,1,145,26,4,22000
izmir,karabaglar,bahcelievler,3,1,115,23,0,13000
izmir,bayrakli,emek,3,1,120,29,2,10000
izmir,buca,yenigun,3,1,150,26,2,17000
izmir,menderes,barbaros,2,1,105,5,2,18000
izmir,karabaglar,gulyaka,1,1,50,4,1,11000
izmir,bayrakli,manavkuyu,3,1,120,25,4,18000
izmir,karabaglar,yasar_kemal,2,1,87,11,5,11000
izmir,karabaglar,general_kazim_ozalp,2,1,90,3,2,20000
izmir,karabaglar,esenyali,3,1,130,35,2,27500
izmir,karsiyaka,goncalar,3,1,145,25,6,22000
izmir,bayrakli,mansuroglu,3,1,135,35,1,20000
izmir,bayrakli,bayrakli,2,1,85,20,0,25000
izmir,balcova,egitim,3,1,130,10,2,23000
izmir,bornova,evka_3,3,1,120,33,2,20000
izmir,menderes,mithatpasa,3,1,155,8,4,19750
izmir,narlidere,limanreis,3,1,140,35,2,50000
izmir,konak,mithatpasa,2,1,95,7,1,12000
izmir,konak,yesiltepe,3,1,160,30,2,34000
izmir,cigli,atasehir,3,1,160,20,5,25000
izmir,menderes,cukuralti,4,1,174,18,5,19500
izmir,karsiyaka,bahcelievler,3,1,125,32,1,22000
izmir,karabaglar,bahcelievler,2,1,95,4,2,20000
izmir,menemen,kemal_ataturk,3,1,180,6,2,18000
izmir,konak,mehmet_ali_akman,3,1,125,25,2,30000
izmir,menemen,29_ekim,3,1,165,6,4,24500
izmir,balcova,onur,3,1,170,28,3,20000
izmir,karsiyaka,tuna,3,1,100,30,1,25000
izmir,balcova,onur,2,1,110,20,1,23000
izmir,bayrakli,sogukkuyu,3,1,160,14,6,24000
izmir,gaziemir,gazikent,1,1,75,7,2,28000
izmir,bornova,erzene,1,1,50,0,1,16000
izmir,karabaglar,esentepe,2,1,100,25,5,21000
izmir,konak,atilla,2,1,85,20,2,15000
izmir,karabaglar,doganay,2,1,97,30,-1,12500
izmir,menderes,cuneytbey,3,1,135,8,2,16750
izmir,buca,kurucesme,1,1,45,0,2,10000
izmir,bornova,kazimdirik,3,1,130,25,2,20000
izmir,bornova,evka_3,2,1,80,35,4,15000
izmir,cigli,balatcik,1,1,50,8,3,14000
izmir,cigli,atasehir,2,1,90,5,5,14000
izmir,cigli,balatcik,1,1,60,3,2,16000
izmir,karabaglar,doganay,3,1,135,16,5,15000
izmir,karsiyaka,bahriye_ucok,3,1,140,25,5,22000
izmir,bornova,erzene,3,1,120,30,1,15000
izmir,cigli,atasehir,2,1,84,3,5,35000
izmir,karabaglar,uckuyular,3,1,120,30,2,19000
izmir,karsiyaka,dedebasi,2,1,90,8,1,16000
izmir,karsiyaka,imbatli,1,1,42,0,2,15000
izmir,buca,firat,2,1,90,0,3,18000
izmir,karabaglar,bahcelievler,3,1,130,40,3,21500
izmir,karabaglar,tahsin_yazici,1,1,75,11,0,9000
izmir,cigli,kucuk_cigli,2,1,85,5,1,14500
izmir,narlidere,ilica,3,1,125,31,1,25500
izmir,buca,kurucesme,1,1,45,12,1,11000
izmir,karabaglar,vatan,3,1,110,14,3,12500
izmir,narlidere,camtepe,2,1,120,11,1,35000
izmir,bornova,kazimdirik,3,1,165,30,5,20000
izmir,karsiyaka,bostanli,3,1,98,40,5,22000
izmir,cigli,atasehir,1,1,86,5,4,19500
izmir,bornova,kazimdirik,3,1,125,30,5,18500
izmir,buca,firat,2,1,90,0,3,17000
izmir,konak,kilic_reis,2,1,95,31,3,16000
izmir,karsiyaka,semikler,2,1,100,12,1,18500
izmir,konak,alsancak,3,1,120,30,5,21000
izmir,karabaglar,metin_oktay,3,1,115,22,2,13000
izmir,karsiyaka,bostanli,3,1,110,29,4,25000
izmir,bornova,doganlar,2,1,100,0,2,20000
izmir,karsiyaka,donanmaci,3,1,125,31,4,25000
izmir,konak,murat_reis,2,1,95,40,1,20000
izmir,karsiyaka,nergiz,3,1,120,35,3,23000
izmir,karsiyaka,yali,2,1,120,22,3,20000
izmir,urla,torasan,3,1,150,5,1,30000
izmir,karsiyaka,alaybey,3,1,100,38,3,20000
izmir,konak,kahramanlar,3,1,140,26,3,20000
izmir,balcova,egitim,3,1,140,35,1,17000
izmir,cigli,balatcik,1,1,60,7,6,16000
izmir,karsiyaka,bahariye,2,1,90,33,1,14000
izmir,karsiyaka,dedebasi,2,1,85,25,5,15000
izmir,odemis,ataturk,1,1,80,25,2,10000
izmir,konak,altay,2,1,90,30,0,5000
izmir,karabaglar,refet_bele,1,1,70,12,1,10000
izmir,karsiyaka,bahariye,3,1,105,31,5,15000
izmir,foca,mustafa_kemal_ataturk,2,1,90,0,2,16500
izmir,konak,kemal_reis,3,1,125,30,3,20000
izmir,buca,camlikule,1,1,55,25,5,10000
izmir,bornova,erzene,3,1,130,30,4,15000
izmir,balcova,koruturk,1,1,55,16,2,20000
izmir,karabaglar,esenyali,2,1,80,31,1,15000
izmir,balcova,cetin_emec,2,1,70,35,3,12500
izmir,bayrakli,tepekule,3,1,115,19,1,15000
izmir,buca,inkilap,2,1,95,35,3,13750
izmir,urla,torasan,3,1,150,5,2,20000
izmir,bornova,kazimdirik,1,1,51,4,5,22000
izmir,karabaglar,basin_sitesi,2,1,100,24,3,16500
izmir,karsiyaka,aksoy,2,1,110,31,4,17500
izmir,cigli,balatcik,1,1,60,5,1,16000
izmir,konak,turgut_reis,2,1,135,35,1,22000
izmir,karsiyaka,yali,1,1,55,7,4,25000
izmir,urla,gulbahce,1,1,75,11,0,15000
izmir,konak,mimar_sinan,3,1,130,40,6,27000
izmir,balcova,cetin_emec,2,1,90,27,3,23000
izmir,buca,yaylacik,3,1,130,20,3,18000
izmir,buca,inkilap,3,1,125,30,3,11500
izmir,buca,adatepe,3,1,135,3,3,20000
izmir,karsiyaka,tersane,2,1,90,31,3,20000
izmir,bayrakli,onur,2,1,97,27,5,14000
izmir,karabaglar,uckuyular,2,1,95,35,3,18000
izmir,karabaglar,vatan,2,1,73,8,1,17500
izmir,karabaglar,bahar,2,1,90,35,1,12000
izmir,cigli,koyici,2,1,80,30,1,10000
izmir,balcova,onur,2,1,90,26,2,17500
izmir,karabaglar,arap_hasan,3,1,120,35,2,15000
izmir,konak,piri_reis,2,1,105,30,3,17000
izmir,karabaglar,basin_sitesi,3,1,110,40,4,30000
izmir,karabaglar,bahcelievler,3,1,125,30,3,14000
izmir,karabaglar,bahcelievler,2,1,95,28,3,16500
