"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-location","img-wrp href","he-lazy-image src","he-lazy-image src 2","list-view-header"
"https://www.hepsiemlak.com/izmir-cesme-alacati-kiralik/villa/2152-8729","28","375.000","08-04-2024","Kiralık Villa","2 +
                        1","130 m²","10
                      Yaşında","","Çeşme, Alaçatı Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/ege-emlak-2152","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/5/9/5/7/4/2/4/e002e164-c198-4fb7-8206-ab3694eb96ce.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/2/5/1/2/0/0/ff89e351-5d21-40e6-9bfb-f53a5843be8d.jpg","Ege Emlaktan Çamlıkyol Mevkiinde Bahçeli Havuzlu 2+1 Villa"
"https://www.hepsiemlak.com/izmir-bornova-doganlar-kiralik/daire/21915-11250","19","11.000","30-03-2024","Kiralık Daire","2 +
                        1","110 m²","16
                      Yaşında","2. Kat","Bornova, Doğanlar Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/fctu-21915","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/8/6/3/3/4/2/4/ddddf83e-4aff-4496-a359-3fba02aec302.jpeg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/5/1/9/1/2/0/975f10a4-a45a-403a-a078-04bc3a2f88c3.jpg","Ana Cadde Üzerinde Yeni Binada Kapalı Mutfak Kiralık Daire"
"https://www.hepsiemlak.com/izmir-cesme-ovacik-kiralik/villa/74061-342","19","27.000","03-04-2024","Kiralık Villa","3 +
                        1","160 m²","16
                      Yaşında","Bahçe Katı","Çeşme, Ovacık Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/binax-seferihisar-74061","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/4/4/7/9/3/2/4/55a54455-bd01-4ecb-83a6-cc32a7920231.jpeg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/1/6/0/4/7/0/6dc08e33-0b41-452d-b69e-b31310b5e5a9.jpg","Çeşme Ovacık Ta Kiralık Yazlık"
"https://www.hepsiemlak.com/izmir-konak-murat-reis-kiralik/daire/1980-3040","17","12.000","29-03-2024","Kiralık Daire","2 +
                        1","90 m²","6
                      Yaşında","Giriş Katı","Konak, Murat Reis Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/8/2/8/4/2/2/4/7b3036ad-0f6a-40e9-8c94-66d4968619dc.jpg","","Küçükyalıda Bakımlı Yeni Bina 85 M2 Kapalı Otoparklı Ankastreli Kiralık Daire"
"https://www.hepsiemlak.com/izmir-foca-fevzipasa-kiralik/ciftlik-evi/94349-522","4","95.000","14-04-2024","Kiralık Çiftlik Evi","2 +
                        1","4.000 m²","2
                      Yaşında","","Foça, Fevzipaşa Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/6/8/6/8/4/2/4/1713111383-254581-42486867.jpeg","","Foçada Kiralık Çiftlik Müştemilat Ve Ahırlar"
"https://www.hepsiemlak.com/izmir-cesme-16-eylul-kiralik/daire/129272-1021","14","400.000","07-03-2024","Kiralık Daire","3 +
                        1","295 m²","Sıfır Bina","3. Kat","Çeşme, 16 Eylül Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-art-129272/canan-yakin-3258107","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/2/7/4/1/3/2/4/22e4d529-5781-400a-8210-5cfe4b7710e4.jpg","https://hecdnnw.hemlak.com/mncropresize/68/68/firmuser/7/0/1/8/5/2/3/50a36a05-fab5-4046-86fa-009f576ef252.jpg","İzmir Çeşme Ayasaranda Koyu Marinerada Eşyalı 3+1 Kiralık Daire"
"https://www.hepsiemlak.com/izmir-cesme-alacati-kiralik/villa/0-42297759","14","480.000","05-04-2024","Kiralık Villa","3 +
                        1","150 m²","30
                      Yaşında","","Çeşme, Alaçatı Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/5/7/7/9/2/2/4/NwFPRltcLch_bm-wHvrWZ.jpg","","Sahibinden Alaçatı Çamlıkyolda Havuzlu Ve Ful Eşyalı Villa"
"https://www.hepsiemlak.com/izmir-cesme-cumhuriyet-kiralik/villa/0-42265676","14","75.000","26-02-2024","Kiralık Villa","2 +
                        0","120 m²","20
                      Yaşında","","Çeşme, Cumhuriyet Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/7/6/5/6/2/2/4/1708940200-807807-42265676.jpeg","","Çeşme Sakızlı Koy Da Site İçerisinde Temmuz Ayı Kiralık"
"https://www.hepsiemlak.com/izmir-buca-ufuk-kiralik/daire/0-42230283","14","16.000","19-02-2024","Kiralık Daire","2 +
                        1","86 m²","6
                      Yaşında","2. Kat","Buca, Ufuk Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/8/2/0/3/2/2/4/lTN1aZPbni89Nm90BmsfE.jpg","","Arakatta Ayrı Mutfaklı Doğalgazli"
"https://www.hepsiemlak.com/izmir-karsiyaka-yali-kiralik/daire/31745-20891","35","35.000","28-03-2024","Kiralık Daire","2 +
                        1","112 m²","13
                      Yaşında","Yüksek Giriş","Karşıyaka, Yalı Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-5-31745","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/5/4/7/1/3/0/6718b45f-7eab-4495-a6ae-e40f674f4b91.jpg","","Karşıyaka Mavişehir Albayrak Sitesinde Kiralık 2+1 Daire"
"https://www.hepsiemlak.com/izmir-karabaglar-kazim-karabekir-kiralik/daire/23746-17091","35","22.000","22-03-2024","Kiralık Daire","3 +
                        1","130 m²","Sıfır Bina","2. Kat","Karabağlar, Kazım Karabekir Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/ogretmen-emlak-23746","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/4/7/3/2/0/404b3208-931c-4599-b3ba-7cb5088f0c16.jpg","","Kazım Karabekir Mah Arakat D.Gazlı Asansörlü 3+1 130 M2 Kiralık"
"https://www.hepsiemlak.com/izmir-bayrakli-yamanlar-kiralik/daire/21001-17511","32","9.000","25-03-2024","Kiralık Daire","2 +
                        1","90 m²","10
                      Yaşında","2. Kat","Bayraklı, Yamanlar Mahallesi","","","","Bayraklı Yamalarda Arakat 2+1 Kapalı Mutfak Daire Çigli Serkan Emlak Güvencesiyle"
"https://www.hepsiemlak.com/izmir-karsiyaka-demirkopru-kiralik/residence/93424-902","18","18.000","08-04-2024","Kiralık Residence","1 +
                        1","60 m²","4
                      Yaşında","5. Kat","Karşıyaka, Demirköprü Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/turyap-bostanli-temsilciligi-93424","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/1/9/4/1/4/2/4/0e546385-ec16-4bf8-9a34-183927595ba8.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/2/4/3/9/0/897ce384-9289-4782-943f-1c73b549fa16.jpg","Karşıyaka Demirköprü'de Sport Suitte 1+1 Kiralık Daire"
"https://www.hepsiemlak.com/izmir-konak-alsancak-kiralik/daire/138079-27","9","20.000","09-04-2024","Kiralık Daire","2 +
                        1","100 m²","21
                      Yaşında","3. Kat","Konak, Alsancak Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/ozlem-kuscu-gayrimenkul-138079","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/6/0/7/2/2/2/4/67a53ba4-9d3b-4a8f-94ea-56bfb61ede49.jpeg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/7/0/8/3/1/c8bb0a0a-40e3-44a8-8915-f018db163e0a.jpg","Alsancak Kıbrıs Şehitlerinde Ev Veya Ofis İçin Kiralık Daire"
"https://www.hepsiemlak.com/izmir-seferihisar-ataturk-kiralik/mustakil-ev/97582-314","14","10.000","12-04-2024","Kiralık Müstakil Ev","1 +
                        1","60 m²","10
                      Yaşında","","Seferihisar, Atatürk Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/9/4/1/3/3/2/4/1710007961765-42331496.jpg","","Seferihisar Ömür Beldesinde Kiralık"
"https://www.hepsiemlak.com/izmir-cigli-koyici-kiralik/daire/120850-351","14","10.000","15-04-2024","Kiralık Daire","2 +
                        1","80 m²","35
                      Yaşında","Çatı Katı","Çiğli, Köyiçi Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/1/2/7/5/2/2/4/1708779025870-42257215.jpg","","Çiğlide Kiralık 2+1  3. Kat Çatı Katı Merkeze Yakın Aile Apartmanı"
"https://www.hepsiemlak.com/izmir-buca-ataturk-kiralik/daire/142478-49","12","14.500","13-04-2024","Kiralık Daire","1 +
                        1","51 m²","5
                      Yaşında","1. Kat","Buca, Atatürk Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/arsal-insaat-gayrimenkul-142478","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/4/6/3/8/4/2/4/d081c0c6-9e6c-423e-8f63-1330ebfbf369.jpeg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/8/7/4/2/4/1/095c5f4d-d51b-4fdd-afd9-1523c4b457db.jpg","Arsal'dan Site İçi Full Eşyalı 1+1 Kiralık Daire"
"https://www.hepsiemlak.com/izmir-menemen-9-eylul-kiralik/daire/8447-177","24","24.500","06-04-2024","Kiralık Daire","3 +
                        1","250 m²","Sıfır Bina","5. Kat","Menemen, 9 Eylül Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/ra-grup-8447/ridvan-akgun-8447","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/0/2/6/6/4/2/4/53c70a2b-acf2-4e01-a76d-9d673f04ae2e.jpeg","https://hecdnnw.hemlak.com/mncropresize/68/68/firmuser/7/4/4/8/0/0/cfc581aa-be0e-429b-acb8-97846a019fec.jpg","Ulukent'te Harika Konumda Önü Açık 250 M2 3+1 Kiralık Dubleks"
"https://www.hepsiemlak.com/izmir-menemen-ulus-kiralik/daire/142520-103","15","15.000","06-04-2024","Kiralık Daire","2 +
                        1","90 m²","Sıfır Bina","3. Kat","Menemen, Ulus Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/nexus-world-gayrimenkul-yatirim-danismanligi-142520/burcin-atilgan-4030648","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/1/5/6/6/4/2/4/12b99cdd-d625-4f09-8841-1bfa631b9d10.jpeg","https://hecdnnw.hemlak.com/mncropresize/68/68/firmuser/8/4/6/0/3/0/4/ccf24b8f-02e2-4b81-b46f-52d1e2aac842.jpg","Menemen Koyundere Ulus Mah'de Kiralık 2+1 Daire"
"https://www.hepsiemlak.com/izmir-bayrakli-yamanlar-kiralik/daire/137848-133","28","10.000","06-04-2024","Kiralık Daire","3 +
                        1","120 m²","26
                      Yaşında","3. Kat","Bayraklı, Yamanlar Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/babacanoglu-gayrimenkul-137848","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/0/6/5/6/4/2/4/41e228bd-4024-4b47-91b3-8f866ce4bade.jpeg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/8/4/8/7/3/1/de7d0fe5-a08c-4309-b04b-c7145e2fff68.jpg","Babacan'dan Yamanlar'da 3+1 K.Mutfak Ara Kat Kiralık Daire"
"https://www.hepsiemlak.com/izmir-urla-sirinkent-kiralik/villa/107888-1517","44","70.000","16-04-2024","Kiralık Villa","4 +
                        1","300 m²","Sıfır Bina","Bahçe Katı","Urla, Şirinkent Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/0/1/6/5/4/2/4/63577574-4e25-40f5-93be-18170120b9c8.jpeg","","İzmir Urla Zeytinalanı Orman Manzaralı Kiralık Sıfır Villalar"
"https://www.hepsiemlak.com/izmir-kinik-turkcedit-kiralik/daire/134354-553","36","10.000","02-04-2024","Kiralık Daire","2 +
                        1","90 m²","4
                      Yaşında","Giriş Katı","Kınık, Türkcedit Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/remax-target-134354","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/0/4/5/4/4/2/4/c7f7b43c-5bc7-404c-a93b-5cf371f3b6f8.jpeg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/5/3/4/3/1/c29da5e5-2d31-47db-9e22-fb01089896b7.jpg","Re/max Target Ons'dan İzmir Kınık Toki'de 2+1 Kiralık Daire"
"https://www.hepsiemlak.com/izmir-foca-kazim-dirik-kiralik/daire/141719-187","29","11.000","01-04-2024","Kiralık Daire","2 +
                        1","75 m²","Sıfır Bina","2. Kat","Foça, Kazım Dirik Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-nokta-141719","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/3/3/2/4/4/2/4/bc491a44-aaac-47a9-b30c-c9b73620ac09.jpeg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/1/7/1/4/1/4e138365-5a80-447a-b590-5e99a07bfd51.jpg","Bağarası Kazım Dirik Mah Kiralık 2+1 Daire"
"https://www.hepsiemlak.com/izmir-buca-adatepe-kiralik/daire/130324-610","20","18.000","09-04-2024","Kiralık Daire","3 +
                        1","120 m²","21
                      Yaşında","1. Kat","Buca, Adatepe Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/9/9/9/2/4/2/4/6a2a3adf-e9d1-4471-928d-506d986fdb8c.jpeg","","Güneş Gayrimenkul'den Adatepe Mh. 3+1 Eşyalı D.Gazlı Kiralık"
"https://www.hepsiemlak.com/izmir-menemen-85-yil-cumhuriyet-kiralik/daire/90478-1994","36","12.000","27-03-2024","Kiralık Daire","1 +
                        1","50 m²","3
                      Yaşında","1. Kat","Menemen, 85. Yıl Cumhuriyet Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/startkey-alfa-90478","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/5/0/3/2/4/2/4/29296a15-a43b-48a0-b6cd-5ba6c238d411.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/8/7/4/0/9/0/260cd203-13d2-414a-befc-da6783ce5dd6.jpg","Seyrek’de Merkezi Konumda, Eşyalı Kiralık 1+1 Daire"
"https://www.hepsiemlak.com/izmir-buca-laleli-kiralik/daire/24511-8816","35","18.000","15-04-2024","Kiralık Daire","2 +
                        1","110 m²","28
                      Yaşında","En Üst Kat","Buca, Laleli Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/turyap-sirinyer-24511","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/4/6/1/1/4/2/4/efc94ef3-47a8-4bd1-9ec6-a5f4a924fed7.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/1/1/5/4/2/0/3922f0dd-473c-43e4-b321-1b243510615a.jpg","Buca Şirinyer Laleli Mh. 2+1 110m2 Doğalgazlı Kiralık Daire"
"https://www.hepsiemlak.com/izmir-urla-zeytinalani-kiralik/daire/130738-202","22","20.000","05-04-2024","Kiralık Daire","3 +
                        1","130 m²","30
                      Yaşında","Yüksek Giriş","Urla, Zeytinalanı Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/6/4/2/1/4/2/4/b2812a1f-6aa3-4979-871e-93c492d6a8d7.jpg","","Zeytinalanı Merkezde 3+1 Kiralık Daire"
"https://www.hepsiemlak.com/izmir-buca-yildiz-kiralik/daire/109159-42","15","10.000","18-03-2024","Kiralık Daire","2 +
                        0","65 m²","7
                      Yaşında","Giriş Katı","Buca, Yıldız Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/safir-gayrimenkul-ve-yatirim-danismanligi-109159","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/6/8/3/7/3/2/4/40aa5822-8f11-4748-929d-4513af5991d4.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/5/1/9/0/1/7c84690d-8342-4679-a6d5-900f4d139a48.jpg","Safir'den Atatürk Mahallesinde Eşyasız Kiralık Daire"
"https://www.hepsiemlak.com/izmir-foca-fevzipasa-kiralik/daire/141619-89","21","22.000","11-04-2024","Kiralık Daire","2 +
                        1","85 m²","32
                      Yaşında","2. Kat","Foça, Fevzipaşa Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/startkey-1872-gayrimenkul-141619","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/3/9/8/6/3/2/4/1710618168104-42368937.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/1/6/1/4/1/2040b5a6-c4ac-4ce3-b35b-969f7f261962.jpg","Eskifoça Çarşıda Yıllık Eşyalı Kiralık Denize Yakın Manzaralı Daire"
"https://www.hepsiemlak.com/izmir-gaziemir-yesil-kiralik/daire/141748-33","23","14.000","03-04-2024","Kiralık Daire","3 +
                        1","110 m²","25
                      Yaşında","Yüksek Giriş","Gaziemir, Yeşil Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/gaziemirim-emlak-141748","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/4/5/0/3/1/2/4/756ee68e-df27-4258-9fd5-9ff8e6a30121.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/8/4/7/1/4/1/739c94cc-f28b-4ce9-93d7-8539e5d9293b.jpg","Yeşil Mahalle De Kiralı Daire"
"https://www.hepsiemlak.com/izmir-buca-kurucesme-kiralik/daire/71024-688","22","13.500","26-03-2024","Kiralık Daire","2 +
                        1","65 m²","5
                      Yaşında","En Üst Kat","Buca, Kuruçeşme Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/marka-gayrimenkul-71024","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/0/6/3/1/4/2/4/f5de8147-fa8f-460e-aca7-756cadee5ecc.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/2/0/1/7/0/7dda055d-5082-46bd-ad38-896553f4ebda.jpg","Marka Dan Kuruçeşme Mahallesinde Balkonlu 2+1 Klimalı Eşyalı Daire"
"https://www.hepsiemlak.com/izmir-cesme-ciftlik-kiralik/villa/36744-4927","30","450.000","09-04-2024","Kiralık Villa","3 +
                        1","130 m²","6
                      Yaşında","","Çeşme, Çiftlik Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/arda-gayrimenkul-yatirim-danismanligi-36744","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/5/7/0/2/5/6/3/8cd29527-f3de-466f-8d7a-2964cc97014c.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/4/7/6/3/0/877a05ac-81bf-4041-917d-b7308f59f87f.jpg","Çiftlikköy Denize Çok Yakın Müstakil Havuzlu Sezonluk Kiralık Villa"
"https://www.hepsiemlak.com/izmir-aliaga-cakmakli-kiralik/yazlik/41520-1211","13","40.000","05-04-2024","Kiralık Yazlık","2 +
                        1","110 m²","30
                      Yaşında","Zemin","Aliağa, Çakmaklı Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/1/4/3/6/4/2/4/1712316349924-42463416.jpg","","Cakmaklida Denize Yakin. 2+1"
"https://www.hepsiemlak.com/izmir-narlidere-camtepe-kiralik/daire/72149-432","13","35.000","04-04-2024","Kiralık Daire","2 +
                        1","120 m²","16
                      Yaşında","Ara Kat","Narlıdere, Çamtepe Mahallesi","","","","Narlıdere Merkezde Full Eşyalı , Doğalgazlı , Arakat Daire"
"https://www.hepsiemlak.com/izmir-karabaglar-aydin-kiralik/daire/45829-1297","13","15.000","08-04-2024","Kiralık Daire","3 +
                        1","95 m²","15
                      Yaşında","Ara Kat","Karabağlar, Aydın Mahallesi","","","","Karabağlar Aydın Mah 3+1 Ara Kat""turab""dan"
"https://www.hepsiemlak.com/izmir-karabaglar-bahcelievler-kiralik/daire/9764-8110","27","19.000","04-04-2024","Kiralık Daire","3 +
                        1","140 m²","35
                      Yaşında","4. Kat","Karabağlar, Bahçelievler Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/ilhan-emlak-9764","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/4/6/7/9/0/0/633853af-7688-4cf3-93f5-f98557e6e1e8.jpg","","İlhan Emlak'tan Bahçelievler'de 3 Cepheli Doğalgaz Isıtmalı Daire"
"https://www.hepsiemlak.com/izmir-karsiyaka-atakent-kiralik/daire/9192-1134","31","23.000","06-03-2024","Kiralık Daire","1 +
                        1","55 m²","35
                      Yaşında","7. Kat","Karşıyaka, Atakent Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/0/7/6/6/2/2/4/1709209162-214788-42266701.jpeg","","Atakent Efes 4-5-6 Bloklarında Sıfır Tadilatlı Sıfır Eşyalı 1+1"
"https://www.hepsiemlak.com/izmir-cesme-boyalik-kiralik/daire/93598-1193","10","150.000","05-04-2024","Kiralık Daire","2 +
                        1","60 m²","40
                      Yaşında","2. Kat","Çeşme, Boyalık Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/alacati-gayrimenkul-93598","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/5/2/3/2/4/2/4/c2d73518-87df-4163-8909-392253c2f942.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/8/9/5/3/9/0/db8531c2-d7c0-412e-990b-32dad2d6b1dd.jpg","Alaçatı  Gayrimenkulden  Denize  Sıfır  Sitede  Sezonluk  Kiralık  Daire.."
"https://www.hepsiemlak.com/izmir-buca-adatepe-kiralik/daire/50269-5212","19","11.500","13-04-2024","Kiralık Daire","1 +
                        1","45 m²","11
                      Yaşında","2. Kat","Buca, Adatepe Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/remax-pirlanta-50269","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/0/3/6/5/4/2/4/c00e8ace-df40-4a4b-8232-5644d3948be2.jpeg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/9/6/2/0/5/0/03425537-3861-4027-9436-cbe262f2de16.jpg","Adatepe Mahallesi Buca İzmirde Kiralık 1+1 Arakat Daire"
"https://www.hepsiemlak.com/izmir-balcova-teleferik-kiralik/daire/116952-164","19","25.000","16-04-2024","Kiralık Daire","3 +
                        1","135 m²","28
                      Yaşında","Ara Kat","Balçova, Teleferik Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/9/2/2/8/0/2/4/1705763219-646281-42082290.jpeg","","Balçova Teleferik Mh De Arakat Üç Cepheli Jeotermalli 3+1"
"https://www.hepsiemlak.com/izmir-konak-kultur-kiralik/daire/112706-6783","32","35.000","08-04-2024","Kiralık Daire","4 +
                        1","200 m²","30
                      Yaşında","Ara Kat","Konak, Kültür Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-2-112706","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/8/5/2/7/4/2/4/ca4ea935-d918-4649-a94d-aa3552566b78.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/0/7/2/1/1/c680c5a7-a39c-4217-b732-2444ffd214a5.jpg","Alsancak Swiss Otel Yakınında Kiralık Bakımlı 190 M2 , 4 +1 Daire"
"https://www.hepsiemlak.com/izmir-buca-vali-rahmi-bey-kiralik/daire/3526-3148","12","15.000","04-04-2024","Kiralık Daire","3 +
                        1","100 m²","25
                      Yaşında","Yüksek Giriş","Buca, Vali Rahmi Bey Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/hakan-emlak-3526","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/4/7/2/9/3/2/4/55c741f8-d032-420e-b2c6-9f0a74001404.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/6/2/5/3/0/0/de205667-836f-4b98-ba57-64a43a2c84a4.jpg","Buca Belediyesi Civarında 3+1 100 M2 Doğalgazlı Bakımlı Kiralık Daire"
"https://www.hepsiemlak.com/izmir-buca-hurriyet-kiralik/daire/124272-265","30","18.000","05-04-2024","Kiralık Daire","3 +
                        1","140 m²","25
                      Yaşında","Ara Kat","Buca, Hürriyet Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/izmir-yapi-gayrimenkul-124272","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/4/4/0/3/4/2/4/f74b2726-8c59-423f-b38f-26c9aaad2481.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/2/7/2/4/2/1/ed5d6553-f141-4cd0-9985-a029cc2c34c9.jpg","Şirinyer Merkezde 3+1 Doğalgazlı Kiralık Daire"
"https://www.hepsiemlak.com/izmir-seferihisar-sigacik-kiralik/villa/114107-1500","31","75.000","03-04-2024","Kiralık Villa","3 +
                        1","170 m²","25
                      Yaşında","","Seferihisar, Sığacık Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/startkey-best-gayrimenkul-114107","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/5/7/8/4/4/2/4/28656ae9-c097-44c8-b870-69517a60fce3.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/0/1/4/1/1/c82db52a-a106-4ad6-ba7e-6ee16aac71bc.jpg","Sığacık Teos Marina Karşısı Site İçinde Kiralık 3+1 Villa"
"https://www.hepsiemlak.com/izmir-karsiyaka-alaybey-kiralik/daire/29342-1951","25","20.000","05-04-2024","Kiralık Daire","3 +
                        1","120 m²","30
                      Yaşında","1. Kat","Karşıyaka, Alaybey Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/7/9/9/5/4/2/4/cdd52637-f06d-46b6-9837-03b451d1539f.jpg","","K.Yaka Alaybeyde 1.Kat D.Gazlı 3+1 Bakımlı Kiralık Daire"
"https://www.hepsiemlak.com/izmir-konak-kultur-kiralik/daire/13190-5560","11","15.000","16-04-2024","Kiralık Daire","2 +
                        1","95 m²","32
                      Yaşında","2. Kat","Konak, Kültür Mahallesi","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/0/5/0/5/4/2/4/1712095564216-42450509.jpg","","Alsancak  Camii Yakini"
"https://www.hepsiemlak.com/izmir-bornova-kazimdirik-kiralik/daire/58372-4838","23","25.000","08-04-2024","Kiralık Daire","3 +
                        1","137 m²","36
                      Yaşında","3. Kat","Bornova, Kazımdirik Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-plus-58372","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/9/2/4/7/4/2/4/234906e9-eae6-412c-a269-3436a689e54d.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/2/7/3/8/5/0/1d7faae5-65d0-4f0c-a7c4-fc02c16b0ffb.jpg","Bornova Büyük Park Ta İyi Konumlu 3+1 Kiralık Daire"
"https://www.hepsiemlak.com/izmir-bornova-kazimdirik-kiralik/daire/119895-2295","23","25.000","29-03-2024","Kiralık Daire","1 +
                        1","71 m²","Sıfır Bina","2. Kat","Bornova, Kazımdirik Mahallesi","https://www.hepsiemlak.com/emlak-ofisi/kw-alesta-viya-orsa-3-119895","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/1/8/1/3/4/2/4/6d1fb90b-c7a4-447a-8021-53f38ee98abb.jpg","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/5/9/8/9/1/1/96681a8d-acf4-4d1c-b71b-06316dd8f3d1.jpg","Park Yaşam Bornova' Da Havuz Cepheli 1+1 Sıfır Daire !!!"
