"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","he-lazy-image src","img-wrp href","he-lazy-image src 2"
"https://www.hepsiemlak.com/manisa-salihli-saripinar-kiralik/daire/0-42279973","10","8.500","28-02-2024","Kiralık Daire","3 +
                        1","135 m²","15
                      Yaşında","1. Kat","Sahibinden Kiralık Daire","Salihli, Sarıpınar Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/7/9/9/7/2/2/4/1709134790-733793-42279973.jpeg","",""
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/122193-386","31","13.000","16-04-2024","Kiralık Daire","1 +
                        1","55 m²","5
                      Yaşında","Yüksek Giriş","Özgün Gm'den Ada Life'ta Eşyalı Kiralık 1+1 Havuz Başı Daire","Yunusemre, Muradiye Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/4/9/1/5/1/2/4/5d7162fa-30e8-4a1a-9ee9-1acd2e7b148f.jpeg","",""
"https://www.hepsiemlak.com/manisa-saruhanli-cengiz-topel-kiralik/daire/90814-417","25","7.500","24-02-2024","Kiralık Daire","1 +
                        1","90 m²","Sıfır Bina","Yüksek Giriş","Kiralık Doğalgazlı 1+1  Yüksek Zemin Sıfır Daire","Saruhanlı, Cengiz Topel Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/2/1/9/5/2/2/4/1708778799-747913-42259124.jpeg","",""
"https://www.hepsiemlak.com/manisa-akhisar-inonu-kiralik/daire/143975-34","1","7.500","30-03-2024","Kiralık Daire","3 +
                        1","120 m²","15
                      Yaşında","En Üst Kat","7.500 Tl Ye İnönüde Daire","Akhisar, İnönü Mahallesi","","",""
"https://www.hepsiemlak.com/manisa-yunusemre-kecili-koy-kiralik/daire/60073-573","16","8.500","08-03-2024","Kiralık Daire","1 +
                        1","75 m²","15
                      Yaşında","Zemin","Keçili Köyde 1+1 Kiralık Zemin Daire","Yunusemre, Keçili Köy Mahallesi","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/3/7/0/0/6/0/7c27202b-6ced-401d-ad3c-7029b9cf9cd9.jpg","https://www.hepsiemlak.com/emlak-ofisi/erkan-kemal-emlak-60073",""
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/120889-140","15","10.000","14-02-2024","Kiralık Daire","1 +
                        1","45 m²","Sıfır Bina","2. Kat","Bluestate'ten Ekmas Manisa'da 1+1 Eşyasız Kiralık Daire","Yunusemre, Muradiye Mahallesi","","",""
"https://www.hepsiemlak.com/manisa-turgutlu-selvilitepe-kiralik/daire/123058-1229","6","10.000","15-04-2024","Kiralık Daire","1 +
                        1","65 m²","5
                      Yaşında","5. Kat","Life City Kiralık Daireler 1+1","Turgutlu, Selvilitepe Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/2/5/7/1/4/2/4/9f685ce6-0a9a-43d1-b1c8-3a12f756057d.jpg","",""
"https://www.hepsiemlak.com/manisa-yunusemre-guzelyurt-kiralik/daire/122193-348","28","36.000","16-04-2024","Kiralık Daire","4 +
                        1","196 m²","5
                      Yaşında","1. Kat","Özgün Gm'den - Aksan Cıty2 - Kiralık 4+1 Daire","Yunusemre, Güzelyurt Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/0/5/7/8/7/1/4/26d14829-c92a-4f7d-ae28-89887762c1ad.jpeg","",""
"https://www.hepsiemlak.com/manisa-yunusemre-tevfikiye-kiralik/daire/110165-970","14","12.500","06-04-2024","Kiralık Daire","2 +
                        1","100 m²","20
                      Yaşında","3. Kat","Tevfikiye Mh 2+1 100m2 Asansörlü Doğalgazlı Eşyalı Arakat Daire","Yunusemre, Tevfikiye Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/1/2/5/6/2/2/4/1708935935623-42265211.jpg","",""
"https://www.hepsiemlak.com/manisa-akhisar-ataturk-kiralik/daire/112159-402","22","15.000","05-04-2024","Kiralık Daire","3 +
                        1","120 m²","15
                      Yaşında","Kot 2","Manisa Akhisar Atatürk Mahlesi Fül D.Gazlı Eşyalı Daire","Akhisar, Atatürk Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/5/5/9/4/8/8/3/1653410317298-38849558.jpg","",""
"https://www.hepsiemlak.com/manisa-sehzadeler-arda-kiralik/daire/128167-537","13","10.000","14-03-2024","Kiralık Daire","2 +
                        1","95 m²","30
                      Yaşında","2. Kat","Eski Garaj Civarı Standart Kiralık 2+1","Şehzadeler, Arda Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/4/8/4/4/3/2/4/1710243189-867209-42344842.jpeg","",""
"https://www.hepsiemlak.com/manisa-akhisar-resat-bey-kiralik/daire/115104-293","9","9.000","15-04-2024","Kiralık Daire","2 +
                        1","92 m²","25
                      Yaşında","4. Kat","Akhisar Gürbüz Emlak Tan Reşatbey Mahallesinde 4.Kat Full Eşyalı Doğalgazlı  Kiralık Daire","Akhisar, Reşat Bey Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/7/2/6/6/4/2/4/2f41326d-54cb-4278-bec7-64d3bb37b66d.jpg","",""
"https://www.hepsiemlak.com/manisa-sehzadeler-adnan-menderes-kiralik/daire/88541-2557","23","11.000","15-03-2024","Kiralık Daire","2 +
                        1","80 m²","7
                      Yaşında","En Üst Kat","Manisa Startkey Elitten Toki 2 De Kiralık Daire","Şehzadeler, Adnan Menderes Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/9/6/8/3/0/2/4/b6b7e17f-84fa-4cd1-be01-2c329ccc428b.jpeg","https://www.hepsiemlak.com/emlak-ofisi/startkey-elit-gayrimenkul-88541","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/1/4/5/8/8/0/633f40ac-da54-4c9d-8385-7f771ca89688.jpg"
"https://www.hepsiemlak.com/manisa-sehzadeler-dere-kiralik/daire/49173-143","22","15.000","14-03-2024","Kiralık Daire","3 +
                        1","125 m²","25
                      Yaşında","4. Kat","Manisa Kiralık Sehzadeler Dere Mah.Kırmızı Köprunun Hemen Ustunde 4.Kat Kombili Full 3+1 Köse Daire","Şehzadeler, Dere Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/4/8/2/5/3/2/4/795ccb24-a825-4832-9f89-e4cd7d73cd95.jpg","",""
"https://www.hepsiemlak.com/manisa-akhisar-kethuda-kiralik/daire/143993-6","11","9.000","15-03-2024","Kiralık Daire","3 +
                        1","120 m²","34
                      Yaşında","En Üst Kat","İkiz Kardeşler Emlaktan Eşyalı Kiralık Daire","Akhisar, Kethüda Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/0/0/0/6/3/2/4/606df359-60b0-4b35-b4c7-9812eecbec93.jpg","",""
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/122193-352","24","14.750","16-04-2024","Kiralık Daire","2 +
                        1","75 m²","2
                      Yaşında","Bahçe Katı","Özgün Gm'den - Muradiye'de Havuzlu Sitede Kiralık 2+1 Bahçe Katı","Yunusemre, Muradiye Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/3/5/7/8/7/1/4/7450e9e1-aa91-435c-a26f-f1fc8398a2d7.jpeg","",""
"https://www.hepsiemlak.com/manisa-turgutlu-selvilitepe-kiralik/daire/123058-755","31","13.000","15-04-2024","Kiralık Daire","1 +
                        1","65 m²","2
                      Yaşında","11. Kat","Life City Sıfır Eşyalı Kiralık Daireler 1+1","Turgutlu, Selvilitepe Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/9/4/2/8/0/1/4/0d5ffa89-110f-4039-82ae-4bb9e989b2d4.jpg","",""
"https://www.hepsiemlak.com/manisa-saruhanli-cengiz-topel-kiralik/daire/9333-1724","11","8.000","15-04-2024","Kiralık Daire","1 +
                        1","60 m²","1
                      Yaşında","2. Kat","Saruhanlı Cengiz Topel Mh. 1+1 Kiralık Daire","Saruhanlı, Cengiz Topel Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/1/4/8/5/2/2/4/1708771988924-42258415.jpg","",""
"https://www.hepsiemlak.com/manisa-yunusemre-uncubozkoy-kiralik/daire/122193-355","21","14.750","16-04-2024","Kiralık Daire","1 +
                        1","55 m²","5
                      Yaşında","Kot 1","Uncubozköy'de Havuzlu Sitede Eşyalı Kiralık 1+1 Daire","Yunusemre, Uncubozköy Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/5/5/7/8/7/1/4/6a0d31b2-7362-4dc1-a7d4-638bb609c572.jpeg","",""
"https://www.hepsiemlak.com/manisa-turgutlu-istiklal-kiralik/daire/137655-39","18","10.000","25-01-2024","Kiralık Daire","3 +
                        1","125 m²","30
                      Yaşında","En Üst Kat","İstiklal Mahallesi Kiralık Daire","Turgutlu, İstiklal Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/3/8/5/0/1/2/4/22c00886-b6d9-43c0-a820-e2b6dfbe7e41.jpg","",""
"https://www.hepsiemlak.com/manisa-sehzadeler-carsi-kiralik/daire/49173-144","10","6.000","14-03-2024","Kiralık Daire","2 +
                        1","90 m²","30
                      Yaşında","4. Kat","Manisa Sehzadeler Carsı Mah.Bedesten Civarı Kiralık 2+1 Standart Daire.4 Kat Son Kat .","Şehzadeler, Çarşı Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/3/1/5/5/3/2/4/59bb4924-4126-4e25-8da4-9a99fcffa926.jpg","",""
"https://www.hepsiemlak.com/manisa-turgutlu-altay-kiralik/daire/142841-45","9","10.500","13-03-2024","Kiralık Daire","3 +
                        1","110 m²","12
                      Yaşında","2. Kat","✅turgutlu  Mer-May Gayrimenkul’den Altay Mah. Kiralık 3+1 Daire✅","Turgutlu, Altay Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/4/6/9/0/3/2/4/1709650129-1308641-42309646.jpeg","",""
"https://www.hepsiemlak.com/manisa-turgutlu-acarlar-kiralik/daire/142841-27","9","11.750","13-03-2024","Kiralık Daire","2 +
                        1","100 m²","2
                      Yaşında","4. Kat","❗❗ Turgutlu  Mer-May Gayrimenkul'den Acarlar Mah Kiralık Daire ❗❗","Turgutlu, Acarlar Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/9/8/9/8/2/2/4/ce7e5ffc-a691-47f5-a9d3-49a29613d42e.jpg","",""
"https://www.hepsiemlak.com/manisa-turgutlu-ataturk-kiralik/daire/142841-16","8","12.000","13-03-2024","Kiralık Daire","3 +
                        1","95 m²","2
                      Yaşında","1. Kat","✅turgutlu Mer-May Gayrimenkul’den Irlamaz 2.Etap'da Kiralık Daire✅","Turgutlu, Atatürk Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/0/6/8/8/2/2/4/d259194f-1970-4efc-845b-0fb50c86e3bf.jpg","",""
"https://www.hepsiemlak.com/manisa-yunusemre-75-yil-kiralik/daire/128499-229","37","25.000","06-02-2024","Kiralık Daire","4 +
                        2","200 m²","20
                      Yaşında","Villa Katı","75.Yıl Mahallesi Kiralık Müstakil Triplex","Yunusemre, 75. Yıl Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/3/3/2/6/2/1/4/1691655282-142932-41262339.jpeg","",""
"https://www.hepsiemlak.com/manisa-alasehir-kurtulus-kiralik/daire/0-37248724","25","8.000","26-02-2024","Kiralık Daire","1 +
                        1","80 m²","15
                      Yaşında","Çatı Katı","Esyalı Kıralık Merkezde","Alaşehir, Kurtuluş Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/2/7/8/4/2/7/3/1623930300970-37248724.jpg","",""
"https://www.hepsiemlak.com/manisa-yunusemre-guzelyurt-kiralik/daire/0-15776438","13","11.000","28-03-2024","Kiralık Daire","1 +
                        1","60 m²","11
                      Yaşında","5. Kat","Sahibinden Güzelyurt Cemre Sitesinde Kiralık 1+1","Yunusemre, Güzelyurt Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/3/4/6/7/7/5/1/c902499c-dfb0-40f4-941b-6214bf30301e.jpg","",""
"https://www.hepsiemlak.com/manisa-akhisar-kethuda-kiralik/daire/94137-1022","31","15.000","25-01-2024","Kiralık Daire","2 +
                        1","130 m²","12
                      Yaşında","3. Kat","Akhisar Kethüda Mahallesi'nde Eşyalı Kiralık 2+1 Daire","Akhisar, Kethüda Mahallesi","","",""
"https://www.hepsiemlak.com/manisa-salihli-eski-cami-kiralik/daire/0-42072488","11","16.000","29-03-2024","Kiralık Daire","2 +
                        1","110 m²","1
                      Yaşında","3. Kat","Manisa Salhili Kiralık Eşyalı 2+1 Daire","Salihli, Eski Cami Mahallesi","","",""
"https://www.hepsiemlak.com/manisa-sehzadeler-ege-kiralik/daire/129877-202","24","14.000","15-02-2024","Kiralık Daire","3 +
                        1","130 m²","20
                      Yaşında","Ara Kat","Uzun Emlak'tan Uzunyol Caddesinde Kiralık 3+1 Arakat","Şehzadeler, Ege Mahallesi","","",""
"https://www.hepsiemlak.com/manisa-akhisar-hurriyet-kiralik/daire/94137-979","27","12.000","17-01-2024","Kiralık Daire","3 +
                        1","135 m²","20
                      Yaşında","2. Kat","Akhisar Hürriyet Mahallesi'nde 3+1 Kiralık Daire","Akhisar, Hürriyet Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/4/8/0/5/5/1/4/1695991549872-41550840.jpg","",""
"https://www.hepsiemlak.com/manisa-alasehir-istasyon-kiralik/daire/0-41719157","9","14.000","02-03-2024","Kiralık Daire","2 +
                        1","100 m²","5
                      Yaşında","7. Kat","Eşyalı Kiralık Daıre","Alaşehir, İstasyon Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/5/1/9/1/7/1/4/1709358408-2945309-41719157.jpeg","",""
"https://www.hepsiemlak.com/manisa-salihli-kurtulus-kiralik/daire/37897-2268","12","11.000","07-03-2024","Kiralık Daire","2 +
                        1","100 m²","20
                      Yaşında","2. Kat","Salihli Cin Emlak'tan Kurtuluş Mah Eşyalı 2+1 Daire","Salihli, Kurtuluş Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/0/8/1/3/6/1/4/4d697bab-a839-46f4-9738-7574b78c1491.jpg","https://www.hepsiemlak.com/emlak-ofisi/cin-emlak-37897","https://hecdnnw.hemlak.com/mncropresize/91/68/logo/7/9/8/7/3/0/da26f8bb-6d9b-4f19-b382-ace01755d7c4.jpg"
"https://www.hepsiemlak.com/manisa-akhisar-inonu-kiralik/daire/94137-749","23","11.000","17-01-2024","Kiralık Daire","3 +
                        1","138 m²","15
                      Yaşında","1. Kat","Akhisar İnönü Mahallesi’nde 3+1 Kiralık Daire","Akhisar, İnönü Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/6/4/8/4/3/9/3/1661252934-1317968-39348465.jpeg","",""
"https://www.hepsiemlak.com/manisa-sehzadeler-1-anafartalar-kiralik/daire/49173-139","2","25.000","04-02-2024","Kiralık Daire","3 +
                        1","145 m²","10
                      Yaşında","2. Kat","Kiralık 3+1 Kombili Klimalı Full Eşyalı 1.Kat Daire.","Şehzadeler, 1. Anafartalar Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/1/0/3/5/1/2/4/1707034420539-42153010.jpg","",""
"https://www.hepsiemlak.com/manisa-sehzadeler-yarhasanlar-kiralik/daire/62217-5669","20","15.000","06-04-2024","Kiralık Daire","2 +
                        1","90 m²","21
                      Yaşında","Yüksek Giriş","Beyza Gm'den Maski Civarı Full Eşyalı Kiralık Daire","Şehzadeler, Yarhasanlar Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/8/3/2/5/9/1/4/c8bcc061-6385-48a6-9279-c345f4fbe43b.jpeg","",""
"https://www.hepsiemlak.com/manisa-akhisar-hurriyet-kiralik/daire/94137-1000","21","5.500","04-03-2024","Kiralık Daire","3 +
                        1","130 m²","20
                      Yaşında","3. Kat","Akhisar Hürriyet Mahallesi'nde 3+1 Kiralık Daire","Akhisar, Hürriyet Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/7/2/7/4/8/1/4/1701346059008-41847277.jpg","",""
"https://www.hepsiemlak.com/manisa-yunusemre-muradiye-kiralik/daire/2944-345","13","13.000","10-02-2024","Kiralık Daire","1 +
                        1","65 m²","5
                      Yaşında","Zemin","Muradiye Karaali Villalar Bölgesi 1+1 Eşyalı Kiralık Daire","Yunusemre, Muradiye Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/1/5/3/8/1/2/4/7d313f9c-0b8a-42b2-b75c-41bd72c3e3d7.jpg","",""
"https://www.hepsiemlak.com/manisa-yunusemre-akmescit-kiralik/daire/55167-1405","13","12.000","26-03-2024","Kiralık Daire","3 +
                        1","130 m²","15
                      Yaşında","2. Kat","Kiralik Daire","Yunusemre, Akmescit Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/7/0/0/3/1/2/4/1706633495432-42130074.jpg","",""
"https://www.hepsiemlak.com/manisa-akhisar-pasa-kiralik/daire/94137-1015","16","9.000","01-02-2024","Kiralık Daire","2 +
                        1","100 m²","25
                      Yaşında","3. Kat","Akhisar Paşa Mahallesi'nde Eşyalı Kiralık 2+1 Daire","Akhisar, Paşa Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/2/5/0/0/0/2/4/1704349490995-42000529.jpg","",""
"https://www.hepsiemlak.com/manisa-sehzadeler-dilsikar-kiralik/daire/2944-344","13","12.500","10-02-2024","Kiralık Daire","3 +
                        1","120 m²","20
                      Yaşında","2. Kat","Dilşikar Mahallesi'nde 3+1 Kiralık Daire","Şehzadeler, Dilşikar Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/4/4/3/8/1/2/4/49a4c005-848f-40aa-9201-e6e66e09d7dd.jpg","",""
"https://www.hepsiemlak.com/manisa-akhisar-inonu-kiralik/daire/124874-190","8","9.000","29-01-2024","Kiralık Daire","3 +
                        1","130 m²","20
                      Yaşında","Ara Kat","Eşyalı Kirallk Daire","Akhisar, İnönü Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/0/6/5/9/4/1/4/1695202143983-41495607.jpg","",""
"https://www.hepsiemlak.com/manisa-turgutlu-selvilitepe-kiralik/daire/123058-714","23","13.000","02-04-2024","Kiralık Daire","1 +
                        1","65 m²","2
                      Yaşında","10. Kat","Life City Sıfır Eşyalı Kiralık Daireler 1+1","Turgutlu, Selvilitepe Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/4/6/9/4/8/0/4/019ef665-4d2d-4bb5-93d2-fc2e4a22d247.jpg","",""
"https://www.hepsiemlak.com/manisa-yunusemre-laleli-kiralik/daire/2944-343","11","11.000","11-02-2024","Kiralık Daire","2 +
                        1","95 m²","30
                      Yaşında","Zemin","Laleli Mahallesi Eşyalı Kiralık Daire","Yunusemre, Laleli Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/0/1/8/6/0/2/4/f02ecad5-4405-4477-a316-815731dd17f0.jpg","",""
"https://www.hepsiemlak.com/manisa-demirci-akincilar-kiralik/daire/0-41459913","9","11.000","30-03-2024","Kiralık Daire","2 +
                        1","80 m²","10
                      Yaşında","En Üst Kat","Toki'de Kiralık Daire","Demirci, Akıncılar Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/1/9/9/5/4/1/4/1695964237762-41459913.jpg","",""
"https://www.hepsiemlak.com/manisa-sehzadeler-yarhasanlar-kiralik/daire/110165-967","9","7.900","11-02-2024","Kiralık Daire","2 +
                        1","70 m²","30
                      Yaşında","5. Kat","Yarhasanlar Mh 2+1 70m2 Standart Daire","Şehzadeler, Yarhasanlar Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/5/6/3/9/0/2/4/1706004911238-42093650.jpg","",""
"https://www.hepsiemlak.com/manisa-sehzadeler-alaybey-kiralik/daire/70672-373","7","12.000","03-02-2024","Kiralık Daire","2 +
                        1","100 m²","15
                      Yaşında","Ara Kat","Kiralık Temiz Daire","Şehzadeler, Alaybey Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/6/6/8/4/1/2/4/d252c843-b667-4a2a-9421-3c2339d54dfe.jpg","",""
"https://www.hepsiemlak.com/manisa-sehzadeler-sakarya-kiralik/daire/49173-136","9","16.000","07-04-2024","Kiralık Daire","3 +
                        1","135 m²","25
                      Yaşında","2. Kat","Sakarya Mah.3+1 125 M2 Kiralık Kombili Daire.2.Balkon Arakat.","Şehzadeler, Sakarya Mahallesi","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/7/4/9/2/9/1/4/3da4d47c-05a8-4c25-97dc-6364d1a95b91.jpg","",""
